,idx1,idx2,hori,vert
1311,37,349,0.8991896128638371,0.7645517259498175
1312,37,512,1.8874853980810502,0.5216830260924725
1313,37,611,1.9596650493192058,0.05700272115586813
1314,37,715,0.9454382184786422,1.2321553713459035
1315,37,872,1.781590848695218,0.9652258802740725
1316,37,953,0.31119323178819364,0.18763616035687847
1317,37,999,1.54693189921749,0.5378073295500216
1318,38,38,0.0,0.0
1319,38,57,0.8705712418676806,1.7820711968505074
1320,38,165,0.520499167917854,1.607404895919808
1321,38,175,0.14264020163077923,0.3959880155691717
1322,38,207,0.3412801222183929,0.0617569245959221
1323,38,302,0.8103299848699088,1.3928691900442371
1324,38,326,0.7560895991791162,0.4854588466834193
1325,38,327,0.4269389791849806,0.0926452912427976
1326,38,355,1.7624728298976298,1.213275096026111
1327,38,430,0.6196393720458705,0.8602138489832669
1328,38,461,1.7234273677739018,0.6717234104583749
1329,38,462,0.7796707677305756,0.7005675053252544
1330,38,477,0.5436776606936022,1.3116194594774662
1331,38,524,0.5424793560272518,0.4216063279073041
1332,38,536,1.8921711254314577,0.6210708462139118
1333,38,603,0.47032535490022187,1.6913746573566386
1334,38,641,1.4661338106553143,1.2884023809305727
1335,38,679,0.25656516426290116,0.006003469324456091
1336,38,681,1.9707117259951228,0.18157464785379124
1337,38,701,1.712363738028001,1.9473148067995516
1338,38,703,0.19943961125053167,1.834549814978025
1339,38,855,0.07389432332635502,0.09554542095836041
1340,38,892,0.6799137953166334,1.0569743699177399
1341,38,919,0.735062446407311,1.8415536177688754
1342,38,929,0.47469387371926625,0.28726752257632326
1343,38,943,1.8770915260932777,1.0379826477373444
1344,38,958,0.8521298464977001,1.522399398213005
1345,38,963,0.9060119372395707,0.7209989129438982
1346,38,990,0.07328052932127085,0.7368164189385789
1347,39,39,0.0,0.0
1348,39,48,0.9779743491508684,0.9027700633166169
1349,39,58,1.2274621802410546,0.11625447988722953
1350,39,67,0.592236755426467,0.5611216694802497
1351,39,72,1.3897884956141184,0.15560266280942234
1352,39,73,1.943663971393386,0.10405125366087305
1353,39,106,1.9861468133731197,0.404401918794003
1354,39,110,1.654578715458237,0.11419802756141507
1355,39,113,0.8200577747877982,0.17691960437503804
1356,39,153,1.426589856155074,0.46334972534249025
1357,39,154,1.969171633743452,1.9178063007190722
1358,39,171,1.037398722346534,0.5293092557381714
1359,39,176,1.2191539910162648,0.5272790891360418
1360,39,208,1.7969396265058122,0.14617274787216591
1361,39,209,1.9871432609381263,0.33130189412820255
1362,39,212,0.6957120250722395,0.6559898092988915
1363,39,217,1.4744991609562859,0.26808281891371005
1364,39,227,1.4688566559753717,0.3923373848948613
1365,39,245,0.47056464622771765,0.06552593112110844
1366,39,247,1.2721061948437786,0.07872495136328143
1367,39,269,1.9745962099903782,0.4138700328606683
1368,39,275,1.3755640957474142,0.7858584953128702
1369,39,287,1.8960117930216975,1.2499182148949912
1370,39,292,1.4965652329177417,0.07552395975006948
1371,39,294,0.9402615338319836,0.5948194111068297
1372,39,296,1.6093584989421281,0.2217860990656045
1373,39,306,1.205985467829571,0.20209030389522742
1374,39,328,1.183801707613959,1.7907816087909014
1375,39,331,1.615741057206357,0.0709297120811716
1376,39,334,1.2842258529042185,0.2147685697833731
1377,39,345,1.8560702180544622,0.14028174489310186
1378,39,366,1.2262113678469775,0.2867053084708896
1379,39,388,1.8466174853018762,0.1762128767142458
1380,39,428,0.9570383239419621,0.37893658205382597
1381,39,440,1.440993998375573,1.9375953213248214
1382,39,453,1.9827862453896412,0.008562769184874924
1383,39,475,1.4458350224362806,0.3103441587362904
1384,39,490,0.9585455169997276,0.5052194807786582
1385,39,492,1.5249369320628576,0.4254742225340633
1386,39,504,1.8194006823462645,0.0950341668401561
1387,39,513,1.8491076182259474,0.405623052131079
1388,39,527,1.5265312853348556,0.20515076537091953
1389,39,538,1.2725632854274544,0.6069597345270741
1390,39,549,0.981316286845326,0.6409095322317008
1391,39,561,0.3285270045064429,0.030918785736092105
1392,39,569,1.46666295564122,0.9718286379853053
1393,39,581,1.0345103934830042,0.9127840498091137
1394,39,586,0.8360247652421126,1.4795327235745208
1395,39,620,1.2552382963558766,0.36690726055604317
1396,39,624,1.1706763829137337,1.773150991516788
1397,39,630,1.729951701141095,0.671130424054365
1398,39,634,1.3184052737819991,0.41955874496364776
1399,39,678,0.43237845494430727,1.7750370183814594
1400,39,712,1.541790297959808,1.597321363407671
1401,39,720,1.528044770099641,0.3806370735125711
1402,39,724,1.754006987707691,0.11327892429345593
1403,39,729,1.6082378059067013,0.3190619030971065
1404,39,745,1.1643704902152487,0.30645562894198886
1405,39,755,1.4571394220502765,0.7440435009792309
