velest,NonLinLoc,hypoinverse,hypoDD,growclust
0.913025261598,2.46864004341,0.428748033609,0.927642330903,0.870356676601
0.747477837836,9.8327809515,3.00550908171,1.40715421017,1.16864457652
1.19555871897,0.738592973906,0.685182013518,0.276386804696,0.969601107384
1.02196665387,2.10497383026,1.20214828195,0.324434506677,1.003211995
0.544430603275,1.15281956277,1.00383556215,0.304917217487,1.09623831536
0.885856801954,0.33481527874,0.161100480223,0.155057155741,0.7587693567
1.14594919102,0.622462792947,0.63788446406,0.439254165091,1.74733335911
0.956392345025,10.1833745772,1.502005775,1.24235053625,1.34115289638
1.2150507928,0.672521080874,1.05915154568,0.601409759864,1.32141704471
1.03830285394,1.32590004026,1.36325853197,0.18427264837,0.157573250803
0.934462801762,0.859764871671,0.834467868308,0.660295874884,1.29216367553
0.378761240873,0.951899615592,0.391140046087,0.129893857034,0.181053484038
0.917046534467,1.83566222234,1.80685973536,0.574124364451,1.15336167065
0.765738159075,1.31790411163,0.996820184743,0.298395204078,1.01553180202
0.963277078712,1.2981852272,1.06027924404,0.163668854768,1.02236369245
1.09004763912,1.21465399944,0.966958847833,0.239021607825,0.463658322481
1.04793229263,1.07012120478,0.874515836158,0.365117876967,0.812491215905
0.730899706808,0.666592804961,0.652497047959,0.285751959165,1.02140274339
0.941211087325,1.26744779944,0.902729115344,0.320967473163,0.697020192287
0.922312903162,1.59171160027,1.14448945113,0.496945077409,1.11675818328
0.505270129415,4.3595467368,0.977893023816,0.276525169942,1.66050214474
1.4471540818,0.766490785365,0.573971479499,0.330763953961,0.522587272089
1.22847881534,0.694207187136,0.417062541491,0.231561160017,1.09030982367
0.743833883633,1.71863123321,1.02623769693,0.266838133528,0.788351639188
0.190709393822,0.706890295675,0.544661502661,0.34485742963,0.94255913265
0.777791616048,1.38645079116,0.462097622252,0.272420293954,0.909735531155
1.33386741255,6.11766009544,1.7073530935,0.154535263725,0.196768682964
1.32239875273,1.51719145927,1.48608316123,0.448420500004,1.07983790256
1.15929652291,1.81596937519,1.24047424435,0.50778199592,1.11605195397
1.50867557639,2.86684987911,0.35160989232,0.224179455883,0.171554119695
1.17890514619,0.687726968486,0.894859684284,0.232584181559,0.837387721758
1.43087712743,0.854692248083,0.739751237255,0.225513652731,1.00490907846
1.1872074472,3.2689391431,0.75728667886,0.564120345592,0.971527514533
0.989901790411,1.57007813748,1.30282813512,0.238118788542,0.827141188651
0.139813543857,1.46095807668,1.30278893732,0.484798367779,1.05314631356
0.914976784603,2.19293259344,1.32753145863,0.324331414783,1.22922676429
1.11366709219,1.54569085064,1.41745294566,0.138015621206,0.858645466252
0.546936303955,0.52820529524,1.4603352114,0.318441494593,1.10829340579
0.935926938609,1.42877488494,1.26073867789,0.24429763806,1.17952023365
0.747567703475,2.53676607988,1.26313091824,0.637974166909,1.06183948903
1.08112628108,1.76570300576,1.03842383631,0.57812196357,1.22795346393
0.856043325581,10.226465517,0.261301642132,0.178658701407,0.426785548341
