evid,network,station,phase,residual
6,X,ST24,S,0.18337536
6,X,ST26,P,-0.04191956
6,X,ST26,S,0.16426343
7,X,ST10,P,-0.2512477
7,X,ST11,P,-0.21026766
7,X,ST12,P,-0.15251434
7,X,ST13,S,-0.022659779
7,X,ST14,P,-0.1070123
7,X,ST15,P,-0.13478673
7,X,ST16,P,-0.08933431
7,X,ST17,P,0.17505741
7,X,ST17,S,0.23831874
7,X,ST20,S,0.44825593
7,X,ST21,P,0.10839331
7,X,ST21,S,0.43893206
7,X,ST22,P,0.091272354
7,X,ST22,S,0.35487568
7,X,ST23,P,0.009532511
7,X,ST23,S,0.2573609
7,X,ST24,P,-0.13210869
7,X,ST25,P,0.014625937
7,X,ST25,S,0.3049092
7,X,ST26,P,-0.18568346
8,X,ST11,P,-0.24539173
8,X,ST11,S,0.029851675
8,X,ST13,P,-0.14689842
8,X,ST14,P,-0.07794753
8,X,ST14,S,-0.20131338
8,X,ST15,P,-0.242266
8,X,ST16,P,-0.17277282
8,X,ST16,S,-0.122561455
8,X,ST17,P,0.09180623
8,X,ST17,S,0.0434466
8,X,ST18,P,-0.2350493
8,X,ST18,S,-0.10283136
8,X,ST19,S,-0.040460557
8,X,ST20,P,0.2688995
8,X,ST20,S,0.33765364
8,X,ST21,P,0.10982877
8,X,ST21,S,0.49163193
8,X,ST22,S,0.1633549
8,X,ST23,P,-0.05188915
8,X,ST23,S,0.27530563
8,X,ST24,P,0.011537552
8,X,ST25,P,-0.06792796
8,X,ST25,S,0.31678405
8,X,ST26,P,-0.037901253
9,X,ST10,P,-0.2128964
9,X,ST10,S,-0.0688045
9,X,ST11,S,0.078700006
9,X,ST12,P,-0.06862497
9,X,ST13,P,-0.2128723
9,X,ST15,P,-0.22767967
9,X,ST15,S,0.05880314
9,X,ST16,S,-0.08859944
9,X,ST17,P,-0.07741046
9,X,ST17,S,0.015555739
9,X,ST18,P,-0.2001099
9,X,ST19,P,-0.17636144
9,X,ST21,P,0.18007779
9,X,ST22,P,-0.059950173
9,X,ST23,P,0.004847765
9,X,ST25,S,0.38858536
9,X,ST26,P,-0.09429398
9,X,ST26,S,0.062431365
10,X,ST11,P,-0.3048454
10,X,ST12,P,-0.13087988
10,X,ST13,S,-0.03236097
10,X,ST15,P,-0.21765125
10,X,ST16,P,-0.12070322
10,X,ST17,P,0.05247599
10,X,ST17,S,0.23831874
10,X,ST18,P,-0.29903233
10,X,ST20,S,0.447222
10,X,ST21,S,0.44231778
10,X,ST23,P,-0.03413695
10,X,ST24,P,-0.0015781522
10,X,ST24,S,0.19359535
10,X,ST25,S,0.3189694
10,X,ST26,P,-0.021871597
11,X,ST10,S,-0.0688045
11,X,ST11,P,-0.24498022
11,X,ST11,S,0.078700006
11,X,ST13,P,-0.21054104
11,X,ST14,S,-0.1565044
11,X,ST15,S,0.05880314
11,X,ST16,S,-0.093173504
11,X,ST17,P,-0.079187036
11,X,ST17,S,0.015555739
11,X,ST18,P,-0.19402543
11,X,ST19,S,0.039610773
11,X,ST20,P,0.06458647
11,X,ST20,S,0.23658466
11,X,ST21,S,0.49713522
11,X,ST22,P,-0.054731727
11,X,ST23,P,0.0048399568
11,X,ST24,P,-0.07711834
11,X,ST24,S,0.04638791
11,X,ST25,P,0.02879557
11,X,ST25,S,0.38858536
11,X,ST26,P,-0.096862346
12,X,ST10,P,-0.23520768
12,X,ST11,P,-0.29128188
12,X,ST11,S,-0.20785758
12,X,ST12,P,-0.12674916
12,X,ST13,P,-0.14214727
12,X,ST16,S,0.015059352
12,X,ST17,P,0.018246293
12,X,ST18,S,-0.11422688
12,X,ST19,P,-0.218472
12,X,ST19,S,-0.09278414
12,X,ST20,P,0.17894119
12,X,ST21,S,0.43558413
12,X,ST22,P,0.13218921
12,X,ST23,S,0.22880408
12,X,ST24,P,-0.0015781522
12,X,ST24,S,0.19222182
12,X,ST25,P,0.02595821
12,X,ST25,S,0.3074145
12,X,ST26,P,-0.018866211
13,X,ST12,P,-0.037031114
13,X,ST12,S,0.12496114
13,X,ST13,P,-0.19963449
13,X,ST14,P,-0.17852363
13,X,ST16,P,-0.2759238
13,X,ST16,S,-0.11622411
13,X,ST17,P,-0.10009688
13,X,ST17,S,0.015555739
13,X,ST18,P,-0.199969
13,X,ST19,P,-0.17950028
13,X,ST21,P,0.18988943
13,X,ST21,S,0.49872774
13,X,ST22,P,-0.056522608
13,X,ST23,P,0.006897509
13,X,ST23,S,0.33509862
13,X,ST24,P,-0.10119188
13,X,ST24,S,0.049976468
13,X,ST25,S,0.38858536
14,X,ST10,P,-0.3056774
14,X,ST13,S,-0.0061427355
14,X,ST14,S,-0.050533295
14,X,ST15,P,-0.17842007
14,X,ST15,S,0.017436266
14,X,ST16,P,-0.09511948
14,X,ST17,P,0.12274879
14,X,ST18,P,-0.24521181
14,X,ST19,S,-0.07477906
14,X,ST20,P,0.11543396
14,X,ST21,P,0.11307573
14,X,ST21,S,0.39891994
14,X,ST22,S,0.35355514
14,X,ST23,S,0.23922622
14,X,ST24,P,-0.06639218
14,X,ST25,P,7.778406e-6
14,X,ST26,P,-0.083571404
15,X,ST10,S,-0.31792676
15,X,ST11,P,-0.42415428
15,X,ST11,S,-0.20291597
15,X,ST12,P,-0.09904921
15,X,ST12,S,-0.016739398
15,X,ST13,S,-0.024280608
15,X,ST15,S,0.012160778
15,X,ST17,S,0.24375993
15,X,ST19,S,-0.07477906
15,X,ST20,P,0.15341187
15,X,ST20,S,0.44825593
15,X,ST21,P,0.045353353
15,X,ST23,P,-0.0654186
15,X,ST24,S,0.15508282
15,X,ST25,P,-0.051489502
15,X,ST25,S,0.25747755
15,X,ST26,P,-0.03420642
16,X,ST10,S,-0.3142994
16,X,ST12,S,-0.06612122
16,X,ST14,P,-0.19915316
16,X,ST15,P,-0.20704937
16,X,ST15,S,0.012722909
16,X,ST16,S,0.012514412
16,X,ST17,P,0.069628656
16,X,ST17,S,0.23831874
16,X,ST18,P,-0.25957486
16,X,ST18,S,-0.045199335
16,X,ST19,P,-0.2596351
16,X,ST19,S,-0.07477906
16,X,ST20,P,0.13588732
16,X,ST21,P,0.09490007
16,X,ST21,S,0.390298
16,X,ST22,P,0.09619975
16,X,ST23,P,-0.053949535
16,X,ST24,S,0.15246105
16,X,ST25,P,-0.021024495
16,X,ST25,S,0.26714393
16,X,ST26,S,0.1307984
17,X,ST10,P,-0.13576806
17,X,ST10,S,-0.045108378
17,X,ST11,P,-0.26036596
17,X,ST12,P,-0.009181738
17,X,ST13,P,-0.19017896
17,X,ST15,P,-0.19527572
17,X,ST16,P,-0.23243406
17,X,ST17,P,-0.08037943
17,X,ST19,P,-0.15571326
17,X,ST20,P,0.020366438
17,X,ST21,S,0.5046884
17,X,ST22,P,0.036699235
17,X,ST22,S,0.13501287
17,X,ST23,P,0.013492167
17,X,ST26,P,-0.074359804
17,X,ST26,S,0.10067612
18,X,ST10,P,-0.30057013
18,X,ST11,P,-0.3639738
18,X,ST12,S,-0.009465188
18,X,ST13,P,-0.17769495
18,X,ST13,S,-0.025602102
18,X,ST15,P,-0.18946928
18,X,ST15,S,-0.0023934245
18,X,ST16,P,-0.1507603
18,X,ST16,S,0.007107079
18,X,ST17,P,0.0186854
18,X,ST18,P,-0.19527465
18,X,ST19,P,-0.23091096
18,X,ST19,S,-0.0945954
18,X,ST21,P,0.090878725
18,X,ST21,S,0.44193327
18,X,ST22,P,0.12356448
18,X,ST22,S,0.38348228
18,X,ST23,P,-0.005048275
18,X,ST23,S,0.21354681
18,X,ST24,S,0.20299053
18,X,ST25,P,-0.018147439
18,X,ST25,S,0.26819548
18,X,ST26,P,-0.03403458
18,X,ST26,S,0.17359734
19,X,ST10,P,-0.26448894
19,X,ST11,P,-0.24068725
19,X,ST11,S,-0.21510327
19,X,ST12,P,-0.15233141
19,X,ST12,S,-0.18678153
19,X,ST13,P,-0.10502675
19,X,ST14,P,-0.11539444
19,X,ST15,P,-0.12675685
19,X,ST15,S,0.034724653
19,X,ST16,S,0.01650995
19,X,ST17,P,0.17683637
19,X,ST18,P,-0.22715643
19,X,ST19,P,-0.17827475
19,X,ST19,S,-0.07399151
19,X,ST20,S,0.44825593
19,X,ST21,P,0.12134415
19,X,ST22,P,0.094135106
19,X,ST22,S,0.357504
19,X,ST23,P,0.019272506
19,X,ST23,S,0.23526832
19,X,ST24,P,-0.13410276
19,X,ST24,S,0.11989942
19,X,ST26,P,-0.1826128
19,X,ST26,S,0.0610651
20,X,ST11,P,-0.24570435
20,X,ST13,S,-0.049283266
20,X,ST14,P,-0.20985946
20,X,ST15,P,-0.2013436
20,X,ST15,S,0.05880314
20,X,ST16,P,-0.25865722
20,X,ST17,S,0.015555739
20,X,ST18,S,0.0026688576
20,X,ST19,P,-0.16065186
20,X,ST20,P,-0.009713821
20,X,ST21,P,0.17631835
20,X,ST22,P,-0.019974053
20,X,ST23,P,0.013448238
20,X,ST24,S,0.0560627
20,X,ST26,P,-0.08152345
21,X,ST10,P,-0.2606406
21,X,ST11,S,-0.21371734
21,X,ST12,P,-0.15194732
21,X,ST13,P,-0.09848514
21,X,ST14,P,-0.11267796
21,X,ST14,S,-0.03613162
21,X,ST15,P,-0.12734693
21,X,ST15,S,0.031253874
21,X,ST16,P,-0.087493956
21,X,ST16,S,0.014545321
21,X,ST18,P,-0.22824955
21,X,ST18,S,-0.102839425
21,X,ST19,P,-0.16386122
21,X,ST19,S,-0.086915046
21,X,ST20,P,0.087328315
21,X,ST20,S,0.44825593
21,X,ST21,P,0.112042665
21,X,ST21,S,0.4357432
21,X,ST23,S,0.2585822
21,X,ST24,P,-0.12923986
21,X,ST25,P,0.017969579
21,X,ST26,P,-0.18568346
22,X,ST11,S,-0.21119821
22,X,ST12,P,-0.13339955
22,X,ST12,S,-0.110913575
22,X,ST13,P,-0.14051208
22,X,ST14,S,-0.088694036
22,X,ST15,P,-0.15106696
22,X,ST16,P,-0.1117211
22,X,ST16,S,0.014483452
22,X,ST18,P,-0.2702
22,X,ST18,S,-0.11811572
22,X,ST19,S,-0.08477995
22,X,ST20,S,0.44825593
22,X,ST21,P,0.11108881
22,X,ST21,S,0.4348905
22,X,ST22,P,0.13126189
22,X,ST22,S,0.38348228
22,X,ST23,P,0.008072138
22,X,ST23,S,0.25887895
22,X,ST24,S,0.1817168
22,X,ST25,S,0.3241661
23,X,ST10,S,-0.3142994
23,X,ST11,P,-0.4153335
23,X,ST11,S,-0.20453823
23,X,ST12,P,-0.105570614
23,X,ST14,P,-0.2513142
23,X,ST15,P,-0.20794123
23,X,ST15,S,0.013850868
23,X,ST18,P,-0.18457246
23,X,ST19,P,-0.21610194
23,X,ST19,S,-0.07769886
23,X,ST20,P,0.15175104
23,X,ST21,P,0.05529493
23,X,ST21,S,0.39891994
23,X,ST22,S,0.39452344
23,X,ST23,P,-0.059279203
23,X,ST23,S,0.21219522
23,X,ST25,S,0.2612156
24,X,ST10,P,-0.17831475
24,X,ST10,S,-0.06292254
24,X,ST12,P,-0.018723667
24,X,ST12,S,0.12630701
24,X,ST13,P,-0.19017896
24,X,ST13,S,-0.056426346
24,X,ST14,P,-0.17549261
24,X,ST14,S,-0.1565044
24,X,ST15,P,-0.2027551
24,X,ST15,S,0.054512143
24,X,ST16,S,-0.093173504
24,X,ST17,S,0.015555739
24,X,ST18,P,-0.20062554
24,X,ST18,S,0.0026688576
24,X,ST19,P,-0.15109736
24,X,ST20,P,0.047753997
24,X,ST20,S,0.23658466
24,X,ST21,P,0.18061912
24,X,ST21,S,0.49872774
24,X,ST22,P,-0.04794222
24,X,ST22,S,0.1382122
24,X,ST25,P,0.0307903
24,X,ST25,S,0.38858536
24,X,ST26,P,-0.071587056
25,X,ST10,P,-0.1365419
25,X,ST10,S,-0.045108378
25,X,ST11,P,-0.25504524
25,X,ST11,S,0.06983408
25,X,ST12,P,-0.0068367124
25,X,ST13,S,-0.049283266
25,X,ST14,P,-0.2069312
25,X,ST14,S,-0.1565044
25,X,ST15,P,-0.19678926
25,X,ST15,S,0.05880314
25,X,ST17,S,0.015555739
25,X,ST18,P,-0.19519699
25,X,ST19,P,-0.15523034
25,X,ST19,S,0.05396852
25,X,ST20,P,0.0060398653
25,X,ST21,P,0.17312044
25,X,ST21,S,0.5046884
25,X,ST22,P,-0.008541822
25,X,ST23,P,0.014299452
25,X,ST23,S,0.33509862
25,X,ST24,S,0.0560627
25,X,ST25,P,0.02372846
25,X,ST25,S,0.38858536
25,X,ST26,P,-0.07687315
26,X,ST11,P,-0.27269185
26,X,ST12,P,-0.14265358
26,X,ST12,S,-0.16199696
26,X,ST13,S,-0.0056812167
26,X,ST14,P,-0.12679794
26,X,ST14,S,-0.041810393
26,X,ST15,S,0.01942712
26,X,ST17,P,0.17184657
26,X,ST17,S,0.23831874
26,X,ST18,S,-0.0539653
26,X,ST19,P,-0.19714725
26,X,ST20,S,0.44825593
26,X,ST21,P,0.13204628
26,X,ST23,P,0.03647566
26,X,ST24,P,-0.08678448
26,X,ST25,P,0.035818636
26,X,ST25,S,0.28171685
26,X,ST26,P,-0.14659914
27,X,ST10,P,-0.28135002
27,X,ST11,P,-0.35386598
27,X,ST11,S,-0.20446932
27,X,ST13,S,-0.0328933
27,X,ST14,P,-0.30286497
27,X,ST15,P,-0.2252999
27,X,ST16,P,-0.124816716
27,X,ST16,S,0.015934467
27,X,ST17,P,0.03275162
27,X,ST17,S,0.23831874
27,X,ST18,S,-0.08101099
27,X,ST20,P,0.1782018
27,X,ST21,P,0.073972225
27,X,ST21,S,0.4348905
27,X,ST22,P,0.12697709
27,X,ST23,P,-0.040622592
27,X,ST23,S,0.23388302
27,X,ST25,P,0.0073851645
27,X,ST26,P,-0.018515795
27,X,ST26,S,0.19893056
28,X,ST10,P,-0.13609266
28,X,ST13,P,-0.19439161
28,X,ST15,P,-0.19678926
28,X,ST15,S,0.05880314
28,X,ST16,P,-0.24135685
28,X,ST16,S,-0.12648481
28,X,ST17,P,-0.09907514
28,X,ST18,S,0.0026688576
28,X,ST19,P,-0.15523034
28,X,ST20,P,0.0026612356
28,X,ST20,S,0.23658466
28,X,ST22,P,-0.011142433
28,X,ST23,P,0.015586853
28,X,ST24,P,-0.115989804
28,X,ST25,P,0.03156796
28,X,ST25,S,0.38858536
28,X,ST26,S,0.10067612
29,X,ST10,P,-0.13609266
29,X,ST10,S,-0.045108378
29,X,ST12,S,0.13027436
29,X,ST13,P,-0.19303834
29,X,ST14,S,-0.1565044
29,X,ST15,P,-0.19678926
29,X,ST15,S,0.05880314
29,X,ST16,S,-0.12648481
29,X,ST17,S,0.015555739
29,X,ST18,P,-0.19381106
29,X,ST18,S,0.0026688576
29,X,ST20,P,0.009720869
29,X,ST21,P,0.17425376
29,X,ST21,S,0.5046884
29,X,ST22,P,0.000625968
29,X,ST22,S,0.13501287
29,X,ST23,P,0.013992608
29,X,ST23,S,0.33509862
29,X,ST24,P,-0.11122382
29,X,ST24,S,0.0560627
29,X,ST25,P,0.030768842
29,X,ST26,P,-0.07687315
30,X,ST10,P,-0.23530293
30,X,ST11,P,-0.2941975
30,X,ST12,P,-0.13201869
30,X,ST13,P,-0.15486309
30,X,ST14,P,-0.28299913
30,X,ST17,P,0.057534814
30,X,ST17,S,0.23831874
30,X,ST19,P,-0.21846682
30,X,ST20,P,0.181974
30,X,ST21,P,0.08840579
30,X,ST21,S,0.43445843
30,X,ST23,P,-0.01650387
30,X,ST24,P,-0.0030332804
30,X,ST25,P,0.045699626
30,X,ST25,S,0.3235455
30,X,ST26,P,-0.03369251
31,X,ST10,P,-0.30750537
31,X,ST10,S,-0.31809652
31,X,ST11,P,-0.3808257
31,X,ST11,S,-0.21490115
31,X,ST13,P,-0.21647137
31,X,ST14,P,-0.17793807
31,X,ST15,S,0.016665876
31,X,ST16,S,0.009854436
31,X,ST17,P,0.100050986
31,X,ST17,S,0.23831874
31,X,ST19,P,-0.23465079
31,X,ST20,P,0.13755876
31,X,ST21,P,0.105083466
31,X,ST22,P,0.100709796
31,X,ST23,P,-0.004695669
31,X,ST23,S,0.23607096
31,X,ST24,S,0.15246105
31,X,ST25,S,0.26797232
31,X,ST26,S,0.10063821
32,X,ST11,P,-0.37800533
32,X,ST13,S,-0.015281707
32,X,ST14,P,-0.18612269
32,X,ST15,P,-0.19802704
32,X,ST16,P,-0.12426853
32,X,ST16,S,0.009854436
32,X,ST17,P,0.066122055
32,X,ST18,P,-0.22506428
32,X,ST19,P,-0.23259693
32,X,ST19,S,-0.076271325
32,X,ST23,P,-0.022167444
32,X,ST24,P,-0.057450056
32,X,ST25,P,-0.017282635
32,X,ST26,P,-0.06520292
33,X,ST10,P,-0.22053236
33,X,ST13,P,-0.20528588
33,X,ST15,P,-0.22726786
33,X,ST15,S,0.05880314
33,X,ST16,P,-0.2984789
33,X,ST17,S,0.015555739
33,X,ST18,S,0.0026688576
33,X,ST19,P,-0.17182827
33,X,ST19,S,0.035330147
33,X,ST20,S,0.23658466
33,X,ST21,P,0.17710441
33,X,ST22,P,-0.058774114
33,X,ST23,P,0.004847765
33,X,ST25,P,0.02048716
34,X,ST10,P,-0.29316255
34,X,ST11,P,-0.42415428
34,X,ST11,S,-0.1991604
34,X,ST12,P,-0.09773326
34,X,ST12,S,-0.001621306
34,X,ST13,S,-0.024280608
34,X,ST14,P,-0.26755324
34,X,ST15,P,-0.20962083
34,X,ST15,S,0.012160778
34,X,ST16,P,-0.19758195
34,X,ST16,S,0.01650995
34,X,ST17,P,-0.049536765
34,X,ST17,S,0.23831874
34,X,ST18,P,-0.18448752
34,X,ST19,P,-0.2158072
34,X,ST20,P,0.1563369
34,X,ST21,P,0.054044545
34,X,ST21,S,0.4161712
34,X,ST22,P,0.13433194
34,X,ST23,P,-0.067546785
34,X,ST24,P,-0.045883685
34,X,ST24,S,0.21094924
34,X,ST25,P,-0.04739502
34,X,ST25,S,0.2552378
34,X,ST26,P,-0.038722485
34,X,ST26,S,0.22818005
35,X,ST10,S,-0.045108378
35,X,ST12,P,-0.0068367124
35,X,ST12,S,0.13027436
35,X,ST13,P,-0.19303834
35,X,ST14,S,-0.1565044
35,X,ST15,P,-0.19665289
35,X,ST17,P,-0.08542615
35,X,ST17,S,0.015555739
35,X,ST18,P,-0.19381106
35,X,ST18,S,0.0026688576
35,X,ST19,P,-0.15745431
35,X,ST20,P,0.011591978
35,X,ST20,S,0.23658466
35,X,ST21,P,0.16163021
35,X,ST21,S,0.5046884
35,X,ST22,P,0.016215146
35,X,ST22,S,0.13501287
35,X,ST23,P,0.013893843
35,X,ST24,P,-0.11122382
35,X,ST25,P,0.02372846
35,X,ST26,P,-0.07797089
35,X,ST26,S,0.10067612
36,X,ST10,P,-0.14770192
36,X,ST10,S,-0.045108378
36,X,ST11,P,-0.24467123
36,X,ST11,S,0.06983408
36,X,ST13,S,-0.056426346
36,X,ST14,P,-0.20968708
36,X,ST16,P,-0.22323543
36,X,ST16,S,-0.093173504
36,X,ST18,S,0.0026688576
36,X,ST19,P,-0.15284467
36,X,ST19,S,0.035330147
36,X,ST20,P,0.021211274
36,X,ST23,P,0.016913772
36,X,ST24,P,-0.105691195
36,X,ST24,S,0.046360016
37,X,ST10,S,-0.24322677
37,X,ST12,P,-0.09837699
37,X,ST12,S,0.029724538
37,X,ST13,P,-0.20714965
37,X,ST13,S,-0.024280608
37,X,ST14,P,-0.29710993
37,X,ST15,P,-0.20465535
37,X,ST15,S,-0.00073322654
37,X,ST16,S,0.015934467
37,X,ST17,P,-0.047540843
37,X,ST17,S,0.23831874
37,X,ST19,S,-0.07669273
37,X,ST21,P,0.056141853
37,X,ST21,S,0.42287314
37,X,ST22,S,0.4741338
37,X,ST23,P,-0.056828022
37,X,ST24,P,-0.037487686
37,X,ST25,P,-0.04175213
37,X,ST25,S,0.26284572
37,X,ST26,P,-0.036296606
38,X,ST10,P,-0.297998
38,X,ST10,S,-0.31809652
38,X,ST12,P,-0.13781635
38,X,ST12,S,-0.12902622
38,X,ST13,P,-0.19822732
38,X,ST13,S,-0.022642136
38,X,ST14,P,-0.15487465
38,X,ST14,S,-0.050533295
38,X,ST15,P,-0.17309135
38,X,ST15,S,0.017486751
38,X,ST16,P,-0.095344186
38,X,ST16,S,0.014545321
38,X,ST17,P,0.12621063
38,X,ST17,S,0.23831874
38,X,ST18,P,-0.2365059
38,X,ST19,P,-0.23060441
38,X,ST20,P,0.12488663
38,X,ST20,S,0.44825593
38,X,ST22,P,0.10290146
38,X,ST23,P,-0.008436501
38,X,ST24,P,-0.06541538
38,X,ST24,S,0.16863337
38,X,ST25,P,0.006148547
38,X,ST26,P,-0.09237841
38,X,ST26,S,0.09660745
39,X,ST10,S,-0.21309072
39,X,ST11,P,-0.41267902
39,X,ST12,S,0.040002644
39,X,ST14,S,-0.08584368
39,X,ST16,S,0.008104205
39,X,ST17,S,0.17017674
39,X,ST18,P,-0.19215876
39,X,ST19,P,-0.2108264
39,X,ST19,S,-0.074895054
39,X,ST20,P,0.16406137
39,X,ST21,P,0.034314513
39,X,ST22,P,0.14901555
39,X,ST22,S,0.5059099
39,X,ST23,S,0.16232449
39,X,ST24,P,-0.049398422
39,X,ST25,P,-0.05265245
39,X,ST25,S,0.21754989
40,X,ST10,P,-0.14675218
40,X,ST10,S,-0.045108378
40,X,ST11,S,0.0721989
40,X,ST13,P,-0.2029238
40,X,ST15,P,-0.20406896
40,X,ST15,S,0.05880314
40,X,ST16,P,-0.26904315
40,X,ST16,S,-0.093173504
40,X,ST17,P,-0.115692735
40,X,ST18,P,-0.21108001
40,X,ST19,P,-0.17532659
40,X,ST20,P,0.011015065
40,X,ST21,P,0.19313627
40,X,ST22,P,-0.05549091
40,X,ST22,S,0.13864684
40,X,ST23,P,0.015695155
40,X,ST24,P,-0.10636878
40,X,ST24,S,0.053052366
40,X,ST25,S,0.38858536
40,X,ST26,S,0.099794745
41,X,ST11,P,-0.2520252
41,X,ST11,S,0.06983408
41,X,ST12,P,-0.0036628246
41,X,ST15,P,-0.19678926
41,X,ST15,S,0.05880314
41,X,ST16,P,-0.24135685
41,X,ST17,P,-0.10118806
41,X,ST18,P,-0.19519699
41,X,ST19,P,-0.15610951
41,X,ST20,P,0.008470602
41,X,ST20,S,0.23658466
41,X,ST21,S,0.5046884
41,X,ST22,S,0.13501287
41,X,ST23,P,0.014510274
41,X,ST24,P,-0.11066544
41,X,ST25,P,0.030768842
41,X,ST26,P,-0.07687315
41,X,ST26,S,0.10067612
42,X,ST10,P,-0.33231133
42,X,ST12,P,-0.13540784
42,X,ST12,S,-0.032176584
42,X,ST14,S,-0.07332331
42,X,ST15,P,-0.2148667
42,X,ST15,S,0.013850868
42,X,ST17,P,0.05807221
42,X,ST21,P,0.082781434
42,X,ST23,P,-0.05368033
42,X,ST24,P,-0.05191648
42,X,ST25,P,-0.025435
42,X,ST26,P,-0.06535348
43,X,ST10,P,-0.13766474
43,X,ST10,S,-0.045108378
43,X,ST11,P,-0.25296724
43,X,ST12,P,-0.0068367124
43,X,ST14,P,-0.21251503
43,X,ST15,S,0.05880314
43,X,ST16,P,-0.23243406
43,X,ST16,S,-0.111174285
43,X,ST17,P,-0.08376354
43,X,ST17,S,0.015555739
43,X,ST18,P,-0.19519699
43,X,ST19,P,-0.15574688
43,X,ST20,P,0.011426635
43,X,ST20,S,0.23658466
43,X,ST21,P,0.1646387
43,X,ST22,P,-0.0007443428
43,X,ST23,P,0.014110386
43,X,ST24,P,-0.11066544
43,X,ST25,P,0.02372846
43,X,ST26,P,-0.07590148
43,X,ST26,S,0.10067612
44,X,ST10,P,-0.21593165
44,X,ST11,P,-0.24338311
44,X,ST11,S,0.0721989
44,X,ST12,P,-0.0649274
44,X,ST12,S,0.12735713
44,X,ST13,S,-0.056426346
44,X,ST14,S,-0.1565044
44,X,ST15,S,0.05880314
44,X,ST17,P,-0.079187036
44,X,ST17,S,0.015555739
44,X,ST18,P,-0.19921893
44,X,ST18,S,0.0026688576
44,X,ST19,P,-0.17907786
44,X,ST20,P,0.066474445
44,X,ST21,S,0.5045037
44,X,ST22,P,-0.055880547
44,X,ST23,P,0.004847765
