evid,network,station,phase,residual
6,X,ST26,S,0.160662
7,X,ST10,P,-0.25415784
7,X,ST11,P,-0.21385574
7,X,ST12,P,-0.15046453
7,X,ST13,S,-0.024840713
7,X,ST14,P,-0.1040698
7,X,ST15,P,-0.13558066
7,X,ST16,P,-0.084673464
7,X,ST17,P,0.17708123
7,X,ST17,S,0.24036556
7,X,ST20,S,0.45504048
7,X,ST21,P,0.11608493
7,X,ST21,S,0.44054115
7,X,ST22,P,0.09558898
7,X,ST22,S,0.36446035
7,X,ST23,P,0.016393006
7,X,ST23,S,0.254927
7,X,ST24,P,-0.122234225
7,X,ST25,P,0.019117862
7,X,ST25,S,0.3008121
7,X,ST26,P,-0.17765138
8,X,ST11,P,-0.24183822
8,X,ST11,S,0.03824109
8,X,ST13,P,-0.15046361
8,X,ST14,P,-0.08535269
8,X,ST14,S,-0.19216323
8,X,ST15,P,-0.2333479
8,X,ST16,P,-0.18138099
8,X,ST16,S,-0.1176157
8,X,ST17,P,0.07499343
8,X,ST17,S,0.04466015
8,X,ST18,P,-0.22463793
8,X,ST18,S,-0.08511418
8,X,ST19,S,-0.026926845
8,X,ST20,P,0.2390061
8,X,ST20,S,0.31892037
8,X,ST21,P,0.12246829
8,X,ST21,S,0.49538612
8,X,ST22,S,0.15411797
8,X,ST23,P,-0.03912267
8,X,ST23,S,0.28716052
8,X,ST24,P,0.00054204464
8,X,ST25,P,-0.05325675
8,X,ST25,S,0.33118245
8,X,ST26,P,-0.040335268
9,X,ST10,P,-0.2017973
9,X,ST10,S,-0.061650634
9,X,ST11,S,0.082481205
9,X,ST12,P,-0.06267202
9,X,ST13,P,-0.20839337
9,X,ST15,P,-0.22180265
9,X,ST15,S,0.062051356
9,X,ST16,S,-0.08738613
9,X,ST17,P,-0.07435411
9,X,ST17,S,0.0205369
9,X,ST18,P,-0.1962958
9,X,ST19,P,-0.17178631
9,X,ST21,P,0.1829791
9,X,ST22,P,-0.061536074
9,X,ST23,P,0.010179281
9,X,ST25,S,0.3907725
9,X,ST26,P,-0.08952168
9,X,ST26,S,0.068903774
10,X,ST11,P,-0.3005901
10,X,ST12,P,-0.123755336
10,X,ST13,S,-0.03198415
10,X,ST15,P,-0.21400648
10,X,ST16,P,-0.11693454
10,X,ST17,P,0.056566298
10,X,ST17,S,0.24036556
10,X,ST18,P,-0.28240645
10,X,ST20,S,0.45413363
10,X,ST21,S,0.44342744
10,X,ST23,P,-0.028812587
10,X,ST24,P,-0.00535053
10,X,ST24,S,0.19305545
10,X,ST25,S,0.31322506
10,X,ST26,P,-0.024132162
11,X,ST10,S,-0.061650634
11,X,ST11,P,-0.24187553
11,X,ST11,S,0.082481205
11,X,ST13,P,-0.20636812
11,X,ST14,S,-0.15311778
11,X,ST15,S,0.062051356
11,X,ST16,S,-0.089818835
11,X,ST17,P,-0.075015366
11,X,ST17,S,0.0205369
11,X,ST18,P,-0.1907812
11,X,ST19,S,0.04385546
11,X,ST20,P,0.05846197
11,X,ST20,S,0.23087358
11,X,ST21,S,0.49887985
11,X,ST22,P,-0.056317627
11,X,ST23,P,0.010171473
11,X,ST24,P,-0.07624066
11,X,ST24,S,0.0507015
11,X,ST25,P,0.03066805
11,X,ST25,S,0.3907725
11,X,ST26,P,-0.09209004
12,X,ST10,P,-0.23532188
12,X,ST11,P,-0.2920348
12,X,ST11,S,-0.19887891
12,X,ST12,P,-0.119624615
12,X,ST13,P,-0.14816639
12,X,ST16,S,0.016888857
12,X,ST17,P,0.023969293
12,X,ST18,S,-0.108395636
12,X,ST19,P,-0.21697438
12,X,ST19,S,-0.09533569
12,X,ST20,P,0.17992407
12,X,ST21,S,0.4371932
12,X,ST22,P,0.13842231
12,X,ST23,S,0.22637019
12,X,ST24,P,-0.00535053
12,X,ST24,S,0.19168192
12,X,ST25,P,0.021851093
12,X,ST25,S,0.30187163
12,X,ST26,P,-0.020339161
13,X,ST12,P,-0.034864724
13,X,ST12,S,0.12362659
13,X,ST13,P,-0.19596165
13,X,ST14,P,-0.17771384
13,X,ST16,P,-0.26944804
13,X,ST16,S,-0.10906154
13,X,ST17,P,-0.09267825
13,X,ST17,S,0.0205369
13,X,ST18,P,-0.19615489
13,X,ST19,P,-0.1738199
13,X,ST21,P,0.19166803
13,X,ST21,S,0.50047237
13,X,ST22,P,-0.05775124
13,X,ST23,P,0.012229025
13,X,ST23,S,0.3367536
13,X,ST24,P,-0.097196996
13,X,ST24,S,0.054290056
13,X,ST25,S,0.3907725
14,X,ST10,P,-0.29626536
14,X,ST13,S,-0.011089206
14,X,ST14,S,-0.04606408
14,X,ST15,P,-0.17668515
14,X,ST15,S,0.017056823
14,X,ST16,P,-0.095335126
14,X,ST17,P,0.12437183
14,X,ST18,P,-0.24026045
14,X,ST19,S,-0.07890746
14,X,ST20,P,0.12270567
14,X,ST21,P,0.11529374
14,X,ST21,S,0.404274
14,X,ST22,S,0.36446035
14,X,ST23,S,0.23605502
14,X,ST24,P,-0.06276536
14,X,ST25,P,0.003738612
14,X,ST26,P,-0.081259936
15,X,ST10,S,-0.30910194
15,X,ST11,P,-0.40892768
15,X,ST11,S,-0.19555491
15,X,ST12,P,-0.09151089
15,X,ST12,S,-0.016359955
15,X,ST13,S,-0.025597155
15,X,ST15,S,0.012008786
15,X,ST17,S,0.24567705
15,X,ST19,S,-0.07890746
15,X,ST20,P,0.15988147
15,X,ST20,S,0.45504048
15,X,ST21,P,0.051295638
15,X,ST23,P,-0.06241703
15,X,ST24,S,0.15848142
15,X,ST25,P,-0.048106104
15,X,ST25,S,0.25761673
15,X,ST26,P,-0.03208986
16,X,ST10,S,-0.30593604
16,X,ST12,S,-0.058846116
16,X,ST14,P,-0.19292244
16,X,ST15,P,-0.2034046
16,X,ST15,S,0.013334453
16,X,ST16,S,0.014343917
16,X,ST17,P,0.07125169
16,X,ST17,S,0.24036556
16,X,ST18,P,-0.24874875
16,X,ST18,S,-0.047556102
16,X,ST19,P,-0.2538278
16,X,ST19,S,-0.07890746
16,X,ST20,P,0.14184695
16,X,ST21,P,0.09942967
16,X,ST21,S,0.3962711
16,X,ST22,P,0.105947495
16,X,ST23,P,-0.047493994
16,X,ST24,S,0.15585965
16,X,ST25,P,-0.017641097
16,X,ST25,S,0.26714155
16,X,ST26,S,0.13180321
17,X,ST10,P,-0.13370872
17,X,ST10,S,-0.043993056
17,X,ST11,P,-0.25520277
17,X,ST12,P,-0.009325504
17,X,ST13,P,-0.18799862
17,X,ST15,P,-0.19277436
17,X,ST16,P,-0.22966161
17,X,ST17,P,-0.07620776
17,X,ST19,P,-0.1523692
17,X,ST20,P,0.018065698
17,X,ST21,S,0.50594133
17,X,ST22,P,0.026570976
17,X,ST22,S,0.13188994
17,X,ST23,P,0.016349792
17,X,ST26,P,-0.07058242
17,X,ST26,S,0.10376364
18,X,ST10,P,-0.29115808
18,X,ST11,P,-0.35269195
18,X,ST12,S,-0.009085745
18,X,ST13,P,-0.17729399
18,X,ST13,S,-0.02691865
18,X,ST15,P,-0.18778855
18,X,ST15,S,-0.00072938204
18,X,ST16,P,-0.14450812
18,X,ST16,S,0.011082947
18,X,ST17,P,0.023529708
18,X,ST18,P,-0.19317335
18,X,ST19,P,-0.2275756
18,X,ST19,S,-0.09657511
18,X,ST21,P,0.09361541
18,X,ST21,S,0.44304293
18,X,ST22,P,0.13002062
18,X,ST22,S,0.3903578
18,X,ST23,P,-0.0062998533
18,X,ST23,S,0.2139855
18,X,ST24,S,0.20181704
18,X,ST25,P,-0.015545815
18,X,ST25,S,0.2681931
18,X,ST26,P,-0.034401745
18,X,ST26,S,0.16875112
19,X,ST10,P,-0.26537275
19,X,ST11,P,-0.2426107
19,X,ST11,S,-0.20901424
19,X,ST12,P,-0.14989752
19,X,ST12,S,-0.1655407
19,X,ST13,P,-0.11263648
19,X,ST14,P,-0.11233029
19,X,ST15,P,-0.12770182
19,X,ST15,S,0.033987403
19,X,ST16,S,0.018339455
19,X,ST17,P,0.1784594
19,X,ST18,P,-0.22505513
19,X,ST19,P,-0.18302488
19,X,ST19,S,-0.078119904
19,X,ST20,S,0.45504048
19,X,ST21,P,0.12587374
19,X,ST22,P,0.09845173
19,X,ST22,S,0.36708868
19,X,ST23,P,0.023670435
19,X,ST23,S,0.23570701
19,X,ST24,P,-0.12424052
19,X,ST24,S,0.12644914
19,X,ST26,P,-0.17458072
19,X,ST26,S,0.06974342
20,X,ST11,P,-0.2424835
20,X,ST13,S,-0.044986248
20,X,ST14,P,-0.20521525
20,X,ST15,P,-0.19834167
20,X,ST15,S,0.062051356
20,X,ST16,P,-0.25325423
20,X,ST17,S,0.0205369
20,X,ST18,S,0.005818963
20,X,ST19,P,-0.15698916
20,X,ST20,P,-0.006207995
20,X,ST21,P,0.17871886
20,X,ST22,P,-0.022247791
20,X,ST23,P,0.016305864
20,X,ST24,S,0.060326397
20,X,ST26,P,-0.07750234
21,X,ST10,P,-0.26283953
21,X,ST11,S,-0.20762831
21,X,ST12,P,-0.14989752
21,X,ST13,P,-0.10609487
21,X,ST14,P,-0.109613806
21,X,ST14,S,-0.033892155
21,X,ST15,P,-0.1282919
21,X,ST15,S,0.030210316
21,X,ST16,P,-0.08283311
21,X,ST16,S,0.016374826
21,X,ST18,P,-0.22614825
21,X,ST18,S,-0.09865911
21,X,ST19,P,-0.17001158
21,X,ST19,S,-0.08913037
21,X,ST20,P,0.093287945
21,X,ST20,S,0.45504048
21,X,ST21,P,0.11722684
21,X,ST21,S,0.4373523
21,X,ST23,S,0.2561483
21,X,ST24,P,-0.11937761
21,X,ST25,P,0.021700412
21,X,ST26,P,-0.17765138
22,X,ST11,S,-0.20266879
22,X,ST12,P,-0.12661994
22,X,ST12,S,-0.09484416
22,X,ST13,P,-0.1465312
22,X,ST14,S,-0.08054942
22,X,ST15,P,-0.15446025
22,X,ST16,P,-0.10937768
22,X,ST16,S,0.016312957
22,X,ST18,P,-0.26049697
22,X,ST18,S,-0.112158716
22,X,ST19,S,-0.08767697
22,X,ST20,S,0.45504048
22,X,ST21,P,0.11330682
22,X,ST21,S,0.4365158
22,X,ST22,P,0.13689297
22,X,ST22,S,0.3903578
22,X,ST23,P,0.008760333
22,X,ST23,S,0.25429833
22,X,ST24,S,0.18369108
22,X,ST25,S,0.31748703
23,X,ST10,S,-0.30593604
23,X,ST11,P,-0.4001069
23,X,ST11,S,-0.1969719
23,X,ST12,P,-0.098032296
23,X,ST14,P,-0.24386606
23,X,ST15,P,-0.20549524
23,X,ST15,S,0.013698876
23,X,ST18,P,-0.18311429
23,X,ST19,P,-0.21451992
23,X,ST19,S,-0.08059588
23,X,ST20,P,0.15771067
23,X,ST21,P,0.060479105
23,X,ST21,S,0.404274
23,X,ST22,S,0.4003836
23,X,ST23,P,-0.05701083
23,X,ST23,S,0.21408749
23,X,ST25,S,0.26135477
24,X,ST10,P,-0.16991526
24,X,ST10,S,-0.056043208
24,X,ST12,P,-0.020165443
24,X,ST12,S,0.124563694
24,X,ST13,P,-0.18799862
24,X,ST13,S,-0.051942527
24,X,ST14,P,-0.17515585
24,X,ST14,S,-0.15311778
24,X,ST15,P,-0.19975317
24,X,ST15,S,0.05817187
24,X,ST16,S,-0.089818835
24,X,ST17,S,0.0205369
24,X,ST18,P,-0.19681144
24,X,ST18,S,0.005818963
24,X,ST19,P,-0.1494245
24,X,ST20,P,0.042664535
24,X,ST20,S,0.23087358
24,X,ST21,P,0.18280745
24,X,ST21,S,0.50047237
24,X,ST22,P,-0.049528122
24,X,ST22,S,0.1337676
24,X,ST25,P,0.03260544
24,X,ST25,S,0.3907725
24,X,ST26,P,-0.06780967
25,X,ST10,P,-0.13448256
25,X,ST10,S,-0.043993056
25,X,ST11,P,-0.25042135
25,X,ST11,S,0.07361528
25,X,ST12,P,-0.008278489
25,X,ST13,S,-0.044986248
25,X,ST14,P,-0.20228699
25,X,ST14,S,-0.15311778
25,X,ST15,P,-0.1942879
25,X,ST15,S,0.062051356
25,X,ST17,S,0.0205369
25,X,ST18,P,-0.19195276
25,X,ST19,P,-0.15240282
25,X,ST19,S,0.05647549
25,X,ST20,P,0.0050600246
25,X,ST21,P,0.17552096
25,X,ST21,S,0.50594133
25,X,ST22,P,-0.013042629
25,X,ST23,P,0.017157078
25,X,ST23,S,0.3367536
25,X,ST24,S,0.060326397
25,X,ST25,P,0.027368516
25,X,ST25,S,0.3907725
25,X,ST26,P,-0.07309577
26,X,ST11,P,-0.27344477
26,X,ST12,P,-0.14021969
26,X,ST12,S,-0.14175665
26,X,ST13,S,-0.010545671
26,X,ST14,P,-0.12385544
26,X,ST14,S,-0.039393187
26,X,ST15,S,0.019047678
26,X,ST17,P,0.17315543
26,X,ST17,S,0.24036556
26,X,ST18,S,-0.05505714
26,X,ST19,P,-0.1987338
26,X,ST20,S,0.45504048
26,X,ST21,P,0.13374907
26,X,ST23,P,0.035502076
26,X,ST24,P,-0.082230926
26,X,ST25,P,0.0352121
26,X,ST25,S,0.2792782
26,X,ST26,P,-0.14279518
27,X,ST10,P,-0.27626038
27,X,ST11,P,-0.34552836
27,X,ST11,S,-0.19549066
27,X,ST13,S,-0.0318501
27,X,ST14,P,-0.28726333
27,X,ST15,P,-0.220985
27,X,ST16,P,-0.12208831
27,X,ST16,S,0.017763972
27,X,ST17,P,0.035588086
27,X,ST17,S,0.24036556
27,X,ST18,S,-0.07928666
27,X,ST20,P,0.18027759
27,X,ST21,P,0.0791564
27,X,ST21,S,0.4365158
27,X,ST22,P,0.13425827
27,X,ST23,P,-0.03529823
27,X,ST23,S,0.23144913
27,X,ST25,P,0.007048279
27,X,ST26,P,-0.01944825
27,X,ST26,S,0.19067442
28,X,ST10,P,-0.13403332
28,X,ST13,P,-0.19119835
28,X,ST15,P,-0.1942879
28,X,ST15,S,0.062051356
28,X,ST16,P,-0.2375555
28,X,ST16,S,-0.118641675
28,X,ST17,P,-0.09275526
28,X,ST18,S,0.005818963
28,X,ST19,P,-0.15240282
28,X,ST20,P,0.0016813949
28,X,ST20,S,0.23087358
28,X,ST22,P,-0.014680445
28,X,ST23,P,0.018444479
28,X,ST24,P,-0.10913098
28,X,ST25,P,0.0333831
28,X,ST25,S,0.3907725
28,X,ST26,S,0.10376364
29,X,ST10,P,-0.13403332
29,X,ST10,S,-0.043993056
29,X,ST12,S,0.12785059
29,X,ST13,P,-0.19040787
29,X,ST14,S,-0.15311778
29,X,ST15,P,-0.1942879
29,X,ST15,S,0.062051356
29,X,ST16,S,-0.118641675
29,X,ST17,S,0.0205369
29,X,ST18,P,-0.19093174
29,X,ST18,S,0.005818963
29,X,ST20,P,0.0083448365
29,X,ST21,P,0.17665428
29,X,ST21,S,0.50594133
29,X,ST22,P,-0.005565524
29,X,ST22,S,0.13188994
29,X,ST23,P,0.016850233
29,X,ST23,S,0.3367536
29,X,ST24,P,-0.10639763
29,X,ST24,S,0.060326397
29,X,ST25,P,0.03258398
29,X,ST26,P,-0.07309577
30,X,ST10,P,-0.23541713
30,X,ST11,P,-0.29172915
30,X,ST12,P,-0.12489414
30,X,ST13,P,-0.15743086
30,X,ST14,P,-0.26797667
30,X,ST17,P,0.06122005
30,X,ST17,S,0.24036556
30,X,ST19,P,-0.21688479
30,X,ST20,P,0.1809451
30,X,ST21,P,0.09322232
30,X,ST21,S,0.43608373
30,X,ST23,P,-0.0142354965
30,X,ST24,P,-0.0068056583
30,X,ST25,P,0.039726526
30,X,ST25,S,0.31686643
30,X,ST26,P,-0.034593493
31,X,ST10,P,-0.29787207
31,X,ST10,S,-0.3095181
31,X,ST11,P,-0.36681223
31,X,ST11,S,-0.20733482
31,X,ST13,P,-0.20958436
31,X,ST14,P,-0.17487392
31,X,ST15,S,0.016286433
31,X,ST16,S,0.013830304
31,X,ST17,P,0.10167402
31,X,ST17,S,0.24036556
31,X,ST19,P,-0.23131543
31,X,ST20,P,0.14351839
31,X,ST21,P,0.10782015
31,X,ST22,P,0.10799098
31,X,ST23,P,-0.005947247
31,X,ST23,S,0.23363706
31,X,ST24,S,0.15585965
31,X,ST25,S,0.26796994
31,X,ST26,S,0.10504645
32,X,ST11,P,-0.36399186
32,X,ST13,S,-0.017766386
32,X,ST14,P,-0.18305853
32,X,ST15,P,-0.19558105
32,X,ST16,P,-0.11921775
32,X,ST16,S,0.013830304
32,X,ST17,P,0.06801671
32,X,ST18,P,-0.22194219
32,X,ST19,P,-0.22926158
32,X,ST19,S,-0.0799934
32,X,ST23,P,-0.021479249
32,X,ST24,P,-0.05354774
32,X,ST25,P,-0.013899237
32,X,ST26,P,-0.062643975
33,X,ST10,P,-0.20861596
33,X,ST13,P,-0.20111296
33,X,ST15,P,-0.22139084
33,X,ST15,S,0.062051356
33,X,ST16,P,-0.2906863
33,X,ST17,S,0.0205369
33,X,ST18,S,0.005818963
33,X,ST19,P,-0.16808897
33,X,ST19,S,0.03988132
33,X,ST20,S,0.23087358
33,X,ST21,P,0.18000573
33,X,ST22,P,-0.060360014
33,X,ST23,P,0.010179281
33,X,ST25,P,0.024127215
34,X,ST10,P,-0.28352925
34,X,ST11,P,-0.40892768
34,X,ST11,S,-0.19159406
34,X,ST12,P,-0.09095365
34,X,ST12,S,-0.0022026896
34,X,ST13,S,-0.025597155
34,X,ST14,P,-0.25887945
34,X,ST15,P,-0.20717484
34,X,ST15,S,0.012008786
34,X,ST16,P,-0.18845922
34,X,ST16,S,0.018339455
34,X,ST17,P,-0.043303907
34,X,ST17,S,0.24036556
34,X,ST18,P,-0.18302935
34,X,ST19,P,-0.21422517
34,X,ST20,P,0.16229653
34,X,ST21,P,0.059187293
34,X,ST21,S,0.41896552
34,X,ST22,P,0.14084244
34,X,ST23,P,-0.06527841
34,X,ST24,P,-0.04133013
34,X,ST24,S,0.20897382
34,X,ST25,P,-0.044181377
34,X,ST25,S,0.25545147
34,X,ST26,P,-0.03607866
34,X,ST26,S,0.21695292
35,X,ST10,S,-0.043993056
35,X,ST12,P,-0.008278489
35,X,ST12,S,0.12785059
35,X,ST13,P,-0.19040787
35,X,ST14,S,-0.15311778
35,X,ST15,P,-0.19415152
35,X,ST17,P,-0.079975426
35,X,ST17,S,0.0205369
35,X,ST18,P,-0.19093174
35,X,ST18,S,0.005818963
35,X,ST19,P,-0.15411025
35,X,ST20,P,0.010215946
35,X,ST20,S,0.23087358
35,X,ST21,P,0.16516048
35,X,ST21,S,0.50594133
35,X,ST22,P,0.009827733
35,X,ST22,S,0.13188994
35,X,ST23,P,0.016751468
35,X,ST24,P,-0.10639763
35,X,ST25,P,0.027368516
35,X,ST26,P,-0.073949784
35,X,ST26,S,0.10376364
36,X,ST10,P,-0.14363188
36,X,ST10,S,-0.043993056
36,X,ST11,P,-0.24156654
36,X,ST11,S,0.07361528
36,X,ST13,S,-0.051942527
36,X,ST14,P,-0.20504287
36,X,ST16,P,-0.22331649
36,X,ST16,S,-0.089818835
36,X,ST18,S,0.005818963
36,X,ST19,P,-0.15087664
36,X,ST19,S,0.03988132
36,X,ST20,P,0.01944805
36,X,ST23,P,0.019545317
36,X,ST24,P,-0.10169631
36,X,ST24,S,0.050673604
37,X,ST10,S,-0.24143958
37,X,ST12,P,-0.09083867
37,X,ST12,S,0.027712643
37,X,ST13,P,-0.20471182
37,X,ST13,S,-0.025597155
37,X,ST14,P,-0.28601184
37,X,ST15,P,-0.20289272
37,X,ST15,S,0.00088873506
37,X,ST16,S,0.017763972
37,X,ST17,P,-0.041307986
37,X,ST17,S,0.24036556
37,X,ST19,S,-0.0804148
37,X,ST21,P,0.0612846
37,X,ST21,S,0.42449844
37,X,ST22,S,0.464634
37,X,ST23,P,-0.054559648
37,X,ST24,P,-0.033860862
37,X,ST25,P,-0.039150506
37,X,ST25,S,0.26286075
37,X,ST26,P,-0.033652782
38,X,ST10,P,-0.29129845
38,X,ST10,S,-0.3095181
38,X,ST12,P,-0.13430934
38,X,ST12,S,-0.110561416
38,X,ST13,P,-0.19543424
38,X,ST13,S,-0.024502158
38,X,ST14,P,-0.15306088
38,X,ST14,S,-0.04606408
38,X,ST15,P,-0.17141062
38,X,ST15,S,0.017107308
38,X,ST16,P,-0.095559835
38,X,ST16,S,0.016374826
38,X,ST17,P,0.12783366
38,X,ST17,S,0.24036556
38,X,ST18,P,-0.2333838
38,X,ST19,P,-0.22791326
38,X,ST20,P,0.1303842
38,X,ST20,S,0.45504048
38,X,ST22,P,0.109357595
38,X,ST23,P,-0.007748306
38,X,ST24,P,-0.06178856
38,X,ST24,S,0.17089763
38,X,ST25,P,0.00883767
38,X,ST26,P,-0.08884993
38,X,ST26,S,0.1013841
39,X,ST10,S,-0.20970482
39,X,ST11,P,-0.39866555
39,X,ST12,S,0.038259327
39,X,ST14,S,-0.08137447
39,X,ST16,S,0.00993371
39,X,ST17,S,0.17617333
39,X,ST18,P,-0.18923622
39,X,ST19,P,-0.20924461
39,X,ST19,S,-0.07744661
39,X,ST20,P,0.16938406
39,X,ST21,P,0.04076135
39,X,ST22,P,0.15377843
39,X,ST22,S,0.486492
39,X,ST23,S,0.17150646
39,X,ST24,P,-0.044535995
39,X,ST25,P,-0.04926905
39,X,ST25,S,0.22594258
40,X,ST10,P,-0.14469284
40,X,ST10,S,-0.043993056
40,X,ST11,S,0.0759801
40,X,ST13,P,-0.19925097
40,X,ST15,P,-0.20051724
40,X,ST15,S,0.062051356
40,X,ST16,P,-0.26359284
40,X,ST16,S,-0.089818835
40,X,ST17,P,-0.1082741
40,X,ST18,P,-0.20578253
40,X,ST19,P,-0.17075145
40,X,ST20,P,0.010035224
40,X,ST21,P,0.19315618
40,X,ST22,P,-0.05671954
40,X,ST22,S,0.13445514
40,X,ST23,P,0.01855278
40,X,ST24,P,-0.1023739
40,X,ST24,S,0.057316065
40,X,ST25,S,0.3907725
40,X,ST26,S,0.102882266
41,X,ST11,P,-0.24774152
41,X,ST11,S,0.07361528
41,X,ST12,P,-0.0051046014
41,X,ST15,P,-0.1942879
41,X,ST15,S,0.062051356
41,X,ST16,P,-0.2375555
41,X,ST17,P,-0.09486818
41,X,ST18,P,-0.19195276
41,X,ST19,P,-0.15276545
41,X,ST20,P,0.0074907616
41,X,ST20,S,0.23087358
41,X,ST21,S,0.50594133
41,X,ST22,S,0.13188994
41,X,ST23,P,0.0173679
41,X,ST24,P,-0.10583925
41,X,ST25,P,0.03258398
41,X,ST26,P,-0.07309577
41,X,ST26,S,0.10376364
42,X,ST10,P,-0.31989914
42,X,ST12,P,-0.12731573
42,X,ST12,S,-0.027197838
42,X,ST14,S,-0.0662418
42,X,ST15,P,-0.21122193
42,X,ST15,S,0.013698876
42,X,ST17,P,0.05970335
42,X,ST21,P,0.08732891
42,X,ST23,P,-0.05011037
42,X,ST24,P,-0.04824829
42,X,ST25,P,-0.02180466
42,X,ST26,P,-0.06270966
43,X,ST10,P,-0.1356054
43,X,ST10,S,-0.043993056
43,X,ST11,P,-0.24863732
43,X,ST12,P,-0.008278489
43,X,ST14,P,-0.20787081
43,X,ST15,S,0.062051356
43,X,ST16,P,-0.22966161
43,X,ST16,S,-0.104011714
43,X,ST17,P,-0.078312814
43,X,ST17,S,0.0205369
43,X,ST18,P,-0.19195276
43,X,ST19,P,-0.15240282
43,X,ST20,P,0.010050602
43,X,ST20,S,0.23087358
43,X,ST21,P,0.16726494
43,X,ST22,P,-0.006677747
43,X,ST23,P,0.016968012
43,X,ST24,P,-0.10583925
43,X,ST25,P,0.027368516
43,X,ST26,P,-0.072124094
43,X,ST26,S,0.10376364
44,X,ST10,P,-0.20483255
44,X,ST11,P,-0.24027842
44,X,ST11,S,0.0759801
44,X,ST12,P,-0.060081184
44,X,ST12,S,0.12561381
44,X,ST13,S,-0.051942527
44,X,ST14,S,-0.15311778
44,X,ST15,S,0.062051356
44,X,ST17,P,-0.075015366
44,X,ST17,S,0.0205369
44,X,ST18,P,-0.19540483
44,X,ST18,S,0.005818963
44,X,ST19,P,-0.17389995
44,X,ST20,P,0.060677297
44,X,ST21,S,0.5057567
44,X,ST22,P,-0.057466447
44,X,ST23,P,0.010179281
44,X,ST24,P,-0.07979357
