evid,network,station,phase,residual
4,X,ST19,S,0.056084067
4,X,ST20,P,0.016183026
4,X,ST20,S,0.22502649
4,X,ST21,P,0.18326491
4,X,ST22,P,-0.019928932
4,X,ST23,P,0.026611507
4,X,ST24,P,-0.09921718
4,X,ST25,S,0.39315298
4,X,ST26,P,-0.0661318
5,X,ST12,P,-0.006904781
5,X,ST12,S,0.12608132
5,X,ST13,P,-0.1850901
5,X,ST14,P,-0.19773212
5,X,ST14,S,-0.14799201
5,X,ST15,P,-0.19179279
5,X,ST17,P,-0.076943755
5,X,ST18,P,-0.18623447
5,X,ST18,S,0.008762836
5,X,ST19,P,-0.14547879
5,X,ST20,P,0.013324209
5,X,ST20,S,0.22502649
5,X,ST21,S,0.5067901
5,X,ST22,P,-0.026784956
5,X,ST23,P,0.022965014
5,X,ST24,P,-0.10089469
5,X,ST26,P,-0.06750986
6,X,ST10,P,-0.29200912
6,X,ST11,S,-0.18939483
6,X,ST12,P,-0.11021733
6,X,ST12,S,-0.021539688
6,X,ST13,P,-0.19387433
6,X,ST13,S,-0.036340594
6,X,ST14,P,-0.21792397
6,X,ST15,S,0.0018357337
6,X,ST16,S,0.018617094
6,X,ST17,P,0.027576447
6,X,ST18,P,-0.1992698
6,X,ST18,S,-0.061068356
6,X,ST19,P,-0.2134515
6,X,ST19,S,-0.09324476
6,X,ST20,P,0.15530998
6,X,ST20,S,0.45817143
6,X,ST21,P,0.08063364
6,X,ST23,P,-0.02476561
6,X,ST24,S,0.18627739
6,X,ST26,P,-0.038312346
6,X,ST26,S,0.157641
7,X,ST10,P,-0.25797433
7,X,ST11,P,-0.219298
7,X,ST12,P,-0.14698762
7,X,ST13,S,-0.026683807
7,X,ST14,P,-0.10231814
7,X,ST15,P,-0.13599557
7,X,ST16,P,-0.08121449
7,X,ST17,P,0.17598057
7,X,ST17,S,0.24327177
7,X,ST20,S,0.46198416
7,X,ST21,P,0.12183261
7,X,ST21,S,0.4384247
7,X,ST22,P,0.10031372
7,X,ST22,S,0.37487483
7,X,ST23,P,0.02222389
7,X,ST23,S,0.2537379
7,X,ST24,P,-0.11104685
7,X,ST25,P,0.022568077
7,X,ST25,S,0.2952548
7,X,ST26,P,-0.16817197
8,X,ST11,P,-0.23757231
8,X,ST11,S,0.04721582
8,X,ST13,P,-0.15417156
8,X,ST14,P,-0.09304181
8,X,ST14,S,-0.18129694
8,X,ST15,P,-0.22397214
8,X,ST16,P,-0.18970531
8,X,ST16,S,-0.11331415
8,X,ST17,P,0.057783306
8,X,ST17,S,0.04628688
8,X,ST18,P,-0.21472651
8,X,ST18,S,-0.067404926
8,X,ST19,S,-0.013324708
8,X,ST20,P,0.20730108
8,X,ST20,S,0.30027843
8,X,ST21,P,0.13534743
8,X,ST21,S,0.49851155
8,X,ST22,S,0.14655545
8,X,ST23,P,-0.02554503
8,X,ST23,S,0.29865247
8,X,ST24,P,-0.011494637
8,X,ST25,P,-0.037997723
8,X,ST25,S,0.34574518
8,X,ST26,P,-0.042400688
9,X,ST10,P,-0.19020873
9,X,ST10,S,-0.055403233
9,X,ST11,S,0.085862696
9,X,ST12,P,-0.056208253
9,X,ST13,P,-0.20418265
9,X,ST15,P,-0.21557873
9,X,ST15,S,0.0639109
9,X,ST16,S,-0.084521055
9,X,ST17,P,-0.070628524
9,X,ST17,S,0.025346875
9,X,ST18,P,-0.1929465
9,X,ST19,P,-0.16719949
9,X,ST21,P,0.18635392
9,X,ST22,P,-0.06182009
9,X,ST23,P,0.015570641
9,X,ST25,S,0.39315298
9,X,ST26,P,-0.08487955
9,X,ST26,S,0.07512131
10,X,ST11,P,-0.29854774
10,X,ST12,P,-0.116567016
10,X,ST13,S,-0.031736434
10,X,ST15,P,-0.20963806
10,X,ST16,P,-0.11380577
10,X,ST17,P,0.05989808
10,X,ST17,S,0.24327177
10,X,ST18,P,-0.26608682
10,X,ST20,S,0.46170878
10,X,ST21,S,0.44031674
10,X,ST23,P,-0.023883402
10,X,ST24,P,-0.009203136
10,X,ST24,S,0.19137138
10,X,ST25,S,0.30686584
10,X,ST26,P,-0.026916414
11,X,ST10,S,-0.055403233
11,X,ST11,P,-0.23816776
11,X,ST11,S,0.085862696
11,X,ST13,P,-0.20234403
11,X,ST14,S,-0.14799201
11,X,ST15,S,0.0639109
11,X,ST16,S,-0.085756004
11,X,ST17,P,-0.07117343
11,X,ST17,S,0.025346875
11,X,ST18,P,-0.18790737
11,X,ST19,S,0.04808584
11,X,ST20,P,0.050543554
11,X,ST20,S,0.22502649
11,X,ST21,S,0.500797
11,X,ST22,P,-0.056601644
11,X,ST23,P,0.015562832
11,X,ST24,P,-0.07566923
11,X,ST24,S,0.053973794
11,X,ST25,P,0.0344899
11,X,ST25,S,0.39315298
11,X,ST26,P,-0.08744791
12,X,ST10,P,-0.23543227
12,X,ST11,P,-0.29157156
12,X,ST11,S,-0.18876702
12,X,ST12,P,-0.111962676
12,X,ST13,P,-0.1533508
12,X,ST16,S,0.01861751
12,X,ST17,P,0.02972269
12,X,ST18,S,-0.10339004
12,X,ST19,P,-0.21689284
12,X,ST19,S,-0.097737044
12,X,ST20,P,0.18066794
12,X,ST21,S,0.4360059
12,X,ST22,P,0.14405948
12,X,ST23,S,0.22577235
12,X,ST24,P,-0.009203136
12,X,ST24,S,0.1902309
12,X,ST25,P,0.01784423
12,X,ST25,S,0.29611334
12,X,ST26,P,-0.023123413
13,X,ST12,P,-0.03258878
13,X,ST12,S,0.12105942
13,X,ST13,P,-0.19224483
13,X,ST14,P,-0.17583689
13,X,ST16,P,-0.26308668
13,X,ST16,S,-0.10132784
13,X,ST17,P,-0.084658206
13,X,ST17,S,0.025346875
13,X,ST18,P,-0.19280559
13,X,ST19,P,-0.16792297
13,X,ST21,P,0.19300586
13,X,ST21,S,0.5023895
13,X,ST22,P,-0.057700038
13,X,ST23,P,0.017620385
13,X,ST23,S,0.33849543
13,X,ST24,P,-0.09332019
13,X,ST24,S,0.05756235
13,X,ST25,S,0.39315298
14,X,ST10,P,-0.28851497
14,X,ST13,S,-0.015021563
14,X,ST14,S,-0.043592572
14,X,ST15,P,-0.17499763
14,X,ST15,S,0.01526618
14,X,ST16,P,-0.09569204
14,X,ST17,P,0.122724
14,X,ST18,P,-0.23501834
14,X,ST19,S,-0.08240464
14,X,ST20,P,0.13054332
14,X,ST21,P,0.11662996
14,X,ST21,S,0.40540755
14,X,ST22,S,0.37487483
14,X,ST23,S,0.2348659
14,X,ST24,P,-0.059515655
14,X,ST25,P,0.0063885152
14,X,ST26,P,-0.07964799
15,X,ST10,S,-0.3000939
15,X,ST11,P,-0.39427125
15,X,ST11,S,-0.18565518
15,X,ST12,P,-0.082996726
15,X,ST12,S,-0.010839134
15,X,ST13,S,-0.026955187
15,X,ST15,S,0.01121068
15,X,ST17,S,0.24773675
15,X,ST19,S,-0.08240464
15,X,ST20,P,0.167718
15,X,ST20,S,0.46198416
15,X,ST21,P,0.05770445
15,X,ST23,P,-0.058001935
15,X,ST24,S,0.16393411
15,X,ST25,P,-0.044323295
15,X,ST25,S,0.25811967
15,X,ST26,P,-0.030599207
16,X,ST10,S,-0.2970217
16,X,ST12,S,-0.05224222
16,X,ST14,P,-0.187924
16,X,ST15,P,-0.19920218
16,X,ST15,S,0.012830913
16,X,ST16,S,0.018617094
16,X,ST17,P,0.071370006
16,X,ST17,S,0.24327177
16,X,ST18,P,-0.23984775
16,X,ST18,S,-0.04915905
16,X,ST19,P,-0.24859369
16,X,ST19,S,-0.08240464
16,X,ST20,P,0.14968348
16,X,ST21,P,0.10280031
16,X,ST21,S,0.4001336
16,X,ST22,P,0.114976525
16,X,ST23,P,-0.04256481
16,X,ST24,S,0.16131234
16,X,ST25,P,-0.014190882
16,X,ST25,S,0.2670122
16,X,ST26,S,0.13461792
17,X,ST10,P,-0.13249707
17,X,ST10,S,-0.043259203
17,X,ST11,P,-0.24958432
17,X,ST12,P,-0.009377241
17,X,ST13,P,-0.18512973
17,X,ST15,P,-0.19041562
17,X,ST16,P,-0.22881404
17,X,ST17,P,-0.07236582
17,X,ST19,P,-0.14917058
17,X,ST20,P,0.015438564
17,X,ST21,S,0.5067901
17,X,ST22,P,0.016499221
17,X,ST22,S,0.12901509
17,X,ST23,P,0.01938498
17,X,ST26,P,-0.066967934
17,X,ST26,S,0.10620409
18,X,ST10,P,-0.2833302
18,X,ST11,P,-0.34076768
18,X,ST12,S,-0.006937355
18,X,ST13,P,-0.17618915
18,X,ST13,S,-0.028276682
18,X,ST15,P,-0.18603307
18,X,ST15,S,0.00017946959
18,X,ST16,P,-0.13769841
18,X,ST16,S,0.015356123
18,X,ST17,P,0.028770745
18,X,ST18,P,-0.19146246
18,X,ST19,P,-0.22448772
18,X,ST19,S,-0.0975813
18,X,ST21,P,0.09566593
18,X,ST21,S,0.4409265
18,X,ST22,P,0.13581586
18,X,ST22,S,0.39763135
18,X,ST23,P,-0.008986831
18,X,ST23,S,0.21549553
18,X,ST24,S,0.19869792
18,X,ST25,P,-0.012994975
18,X,ST25,S,0.26806375
18,X,ST26,P,-0.033459336
18,X,ST26,S,0.16537726
19,X,ST10,P,-0.26587135
19,X,ST11,P,-0.24408281
19,X,ST11,S,-0.1991145
19,X,ST12,P,-0.14635009
19,X,ST12,S,-0.14385498
19,X,ST13,P,-0.12149832
19,X,ST14,P,-0.109739035
19,X,ST15,P,-0.12965757
19,X,ST15,S,0.03179109
19,X,ST16,S,0.020068109
19,X,ST17,P,0.17613149
19,X,ST18,P,-0.2232522
19,X,ST19,P,-0.1872986
19,X,ST19,S,-0.08161709
19,X,ST20,S,0.46198416
19,X,ST21,P,0.12924439
19,X,ST22,P,0.103176475
19,X,ST22,S,0.37750316
19,X,ST23,P,0.028546154
19,X,ST23,S,0.23677811
19,X,ST24,P,-0.113223195
19,X,ST24,S,0.13391367
19,X,ST26,P,-0.16510132
19,X,ST26,S,0.07942226
20,X,ST11,P,-0.23873359
20,X,ST13,S,-0.042196512
20,X,ST14,P,-0.20069328
20,X,ST15,P,-0.19539607
20,X,ST15,S,0.0639109
20,X,ST16,P,-0.24817675
20,X,ST17,S,0.025346875
20,X,ST18,S,0.008762836
20,X,ST19,P,-0.15363806
20,X,ST20,P,-0.0035968348
20,X,ST21,P,0.18195105
20,X,ST22,P,-0.024403155
20,X,ST23,P,0.019341052
20,X,ST24,S,0.063384354
20,X,ST26,P,-0.073887855
21,X,ST10,P,-0.2641444
21,X,ST11,S,-0.19813496
21,X,ST12,P,-0.14635009
21,X,ST13,P,-0.11495671
21,X,ST14,P,-0.10780993
21,X,ST14,S,-0.03156817
21,X,ST15,P,-0.13024765
21,X,ST15,S,0.028014004
21,X,ST16,P,-0.07938093
21,X,ST16,S,0.01810348
21,X,ST18,P,-0.22434533
21,X,ST18,S,-0.09563692
21,X,ST19,P,-0.17770392
21,X,ST19,S,-0.091531724
21,X,ST20,P,0.101124465
21,X,ST20,S,0.46198416
21,X,ST21,P,0.12183261
21,X,ST21,S,0.43616498
21,X,ST23,S,0.2549592
21,X,ST24,P,-0.10836029
21,X,ST25,P,0.024350315
21,X,ST26,P,-0.16817197
22,X,ST11,S,-0.19260103
22,X,ST12,P,-0.119431615
22,X,ST12,S,-0.07737285
22,X,ST13,P,-0.1517156
22,X,ST14,S,-0.07302028
22,X,ST15,P,-0.15815467
22,X,ST16,P,-0.10657191
22,X,ST16,S,0.01804161
22,X,ST18,P,-0.25299895
22,X,ST18,S,-0.106776774
22,X,ST19,S,-0.09042534
22,X,ST20,S,0.46198416
22,X,ST21,P,0.11464304
22,X,ST21,S,0.43532848
22,X,ST22,P,0.14161772
22,X,ST22,S,0.39763135
22,X,ST23,P,0.0058027506
22,X,ST23,S,0.25072706
22,X,ST24,S,0.18461883
22,X,ST25,S,0.31092253
23,X,ST10,S,-0.2970217
23,X,ST11,P,-0.38545048
23,X,ST11,S,-0.18700993
23,X,ST12,P,-0.08951813
23,X,ST14,P,-0.2353352
23,X,ST15,P,-0.20197046
23,X,ST15,S,0.01290077
23,X,ST18,P,-0.18144876
23,X,ST19,P,-0.21359032
23,X,ST19,S,-0.08334425
23,X,ST20,P,0.16554719
23,X,ST21,P,0.06653541
23,X,ST21,S,0.40540755
23,X,ST22,S,0.4053219
23,X,ST23,P,-0.05273992
23,X,ST23,S,0.21559751
23,X,ST25,S,0.26185772
24,X,ST10,P,-0.1625334
24,X,ST10,S,-0.049941003
24,X,ST12,P,-0.02021718
24,X,ST12,S,0.12174797
24,X,ST13,P,-0.18512973
24,X,ST13,S,-0.04860568
24,X,ST14,P,-0.17456779
24,X,ST14,S,-0.14799201
24,X,ST15,P,-0.19665349
24,X,ST15,S,0.060191035
24,X,ST16,S,-0.085756004
24,X,ST17,S,0.025346875
24,X,ST18,P,-0.19346213
24,X,ST18,S,0.008762836
24,X,ST19,P,-0.14760381
24,X,ST20,P,0.036548264
24,X,ST20,S,0.22502649
24,X,ST21,P,0.18579209
24,X,ST21,S,0.5023895
24,X,ST22,P,-0.049812138
24,X,ST22,S,0.1303227
24,X,ST25,P,0.035497576
24,X,ST25,S,0.39315298
24,X,ST26,P,-0.0648776
25,X,ST10,P,-0.13327092
25,X,ST10,S,-0.043259203
25,X,ST11,P,-0.24511385
25,X,ST11,S,0.07699677
25,X,ST12,P,-0.008330226
25,X,ST13,S,-0.042196512
25,X,ST14,P,-0.19776502
25,X,ST14,S,-0.14799201
25,X,ST15,P,-0.19192916
25,X,ST15,S,0.0639109
25,X,ST17,S,0.025346875
25,X,ST18,P,-0.18901318
25,X,ST19,P,-0.1492042
25,X,ST19,S,0.058659047
25,X,ST20,P,0.0038620904
25,X,ST21,P,0.17875314
25,X,ST21,S,0.5067901
25,X,ST22,P,-0.017041028
25,X,ST23,P,0.020192266
25,X,ST23,S,0.33849543
25,X,ST24,S,0.063384354
25,X,ST25,P,0.031633824
25,X,ST25,S,0.39315298
25,X,ST26,P,-0.06948128
26,X,ST11,P,-0.27299464
26,X,ST12,P,-0.13667226
26,X,ST12,S,-0.12152493
26,X,ST13,S,-0.014418244
26,X,ST14,P,-0.12205157
26,X,ST14,S,-0.037017107
26,X,ST15,S,0.017257035
26,X,ST17,P,0.17035222
26,X,ST17,S,0.24327177
26,X,ST18,S,-0.05606827
26,X,ST19,P,-0.20096672
26,X,ST20,S,0.46198416
26,X,ST21,P,0.13499206
26,X,ST23,P,0.03342104
26,X,ST24,P,-0.07715118
26,X,ST25,P,0.03497237
26,X,ST25,S,0.27837792
26,X,ST26,P,-0.13674447
27,X,ST10,P,-0.27071393
27,X,ST11,P,-0.33514595
27,X,ST11,S,-0.1854229
27,X,ST13,S,-0.031416416
27,X,ST14,P,-0.27029765
27,X,ST15,P,-0.21610242
27,X,ST16,P,-0.11922395
27,X,ST16,S,0.019492626
27,X,ST17,P,0.037396252
27,X,ST17,S,0.24327177
27,X,ST18,S,-0.077548385
27,X,ST20,P,0.18167484
27,X,ST21,P,0.084904075
27,X,ST21,S,0.43532848
27,X,ST22,P,0.14080775
27,X,ST23,P,-0.030369043
27,X,ST23,S,0.2308513
27,X,ST25,P,0.006808549
27,X,ST26,P,-0.021924466
27,X,ST26,S,0.18390697
28,X,ST10,P,-0.13282168
28,X,ST13,P,-0.18771434
28,X,ST15,P,-0.19192916
28,X,ST15,S,0.0639109
28,X,ST16,P,-0.23419511
28,X,ST16,S,-0.10773271
28,X,ST17,P,-0.08613068
28,X,ST18,S,0.008762836
28,X,ST19,P,-0.1492042
28,X,ST20,P,0.0020954087
28,X,ST20,S,0.22502649
28,X,ST22,P,-0.018663108
28,X,ST23,P,0.021479666
28,X,ST24,P,-0.104367375
28,X,ST25,P,0.03547612
28,X,ST25,S,0.39315298
28,X,ST26,S,0.10620409
29,X,ST10,P,-0.13282168
29,X,ST10,S,-0.043259203
29,X,ST12,S,0.12470704
29,X,ST13,P,-0.18692386
29,X,ST14,S,-0.14799201
29,X,ST15,P,-0.19192916
29,X,ST15,S,0.0639109
29,X,ST16,S,-0.10773271
29,X,ST17,S,0.025346875
29,X,ST18,P,-0.1880579
29,X,ST18,S,0.008762836
29,X,ST20,P,0.0063079074
29,X,ST21,P,0.17988646
29,X,ST21,S,0.5067901
29,X,ST22,P,-0.011150122
29,X,ST22,S,0.12901509
29,X,ST23,P,0.01988542
29,X,ST23,S,0.33849543
29,X,ST24,P,-0.101634026
29,X,ST24,S,0.063384354
29,X,ST25,P,0.03547612
29,X,ST26,P,-0.06948128
30,X,ST10,P,-0.23552752
30,X,ST11,P,-0.29015762
30,X,ST12,P,-0.11770582
30,X,ST13,P,-0.15959784
30,X,ST14,P,-0.2510436
30,X,ST17,P,0.06376755
30,X,ST17,S,0.24327177
30,X,ST19,P,-0.2159552
30,X,ST20,P,0.18052858
30,X,ST21,P,0.09789556
30,X,ST21,S,0.4348964
30,X,ST23,P,-0.010250568
30,X,ST24,P,-0.010658264
30,X,ST25,P,0.03527406
30,X,ST25,S,0.31030193
30,X,ST26,P,-0.03544703
31,X,ST10,P,-0.2900442
31,X,ST10,S,-0.30051005
31,X,ST11,P,-0.3546338
31,X,ST11,S,-0.19737285
31,X,ST13,P,-0.20457065
31,X,ST14,P,-0.17133078
31,X,ST15,S,0.01449579
31,X,ST16,S,0.01810348
31,X,ST17,P,0.10002619
31,X,ST17,S,0.24327177
31,X,ST19,P,-0.22822756
31,X,ST20,P,0.15070468
31,X,ST21,P,0.10987067
31,X,ST22,P,0.115309
31,X,ST23,P,-0.008028284
31,X,ST23,S,0.23244795
31,X,ST24,S,0.16131234
31,X,ST25,S,0.2678406
31,X,ST26,S,0.11099589
32,X,ST11,P,-0.35181344
32,X,ST13,S,-0.021204144
32,X,ST14,P,-0.17951539
32,X,ST15,P,-0.19298157
32,X,ST16,P,-0.115070045
32,X,ST16,S,0.01810348
32,X,ST17,P,0.06888145
32,X,ST18,P,-0.21967995
32,X,ST19,P,-0.2261737
32,X,ST19,S,-0.08332637
32,X,ST23,P,-0.019655108
32,X,ST24,P,-0.050298035
32,X,ST25,P,-0.010449022
32,X,ST26,P,-0.059990376
33,X,ST10,P,-0.19662994
33,X,ST13,P,-0.19708887
33,X,ST15,P,-0.21516693
33,X,ST15,S,0.0639109
33,X,ST16,P,-0.2818998
33,X,ST17,S,0.025346875
33,X,ST18,S,0.008762836
33,X,ST19,P,-0.16395068
33,X,ST19,S,0.04431376
33,X,ST20,S,0.22502649
33,X,ST21,P,0.18338054
33,X,ST22,P,-0.06064403
33,X,ST23,P,0.015570641
33,X,ST25,P,0.028392524
34,X,ST10,P,-0.27427536
34,X,ST11,P,-0.39427125
34,X,ST11,S,-0.1816321
34,X,ST12,P,-0.08280361
34,X,ST12,S,-5.429983e-5
34,X,ST13,S,-0.026955187
34,X,ST14,P,-0.24846837
34,X,ST15,P,-0.20365006
34,X,ST15,S,0.01121068
34,X,ST16,P,-0.17695671
34,X,ST16,S,0.020068109
34,X,ST17,P,-0.03551036
34,X,ST17,S,0.24327177
34,X,ST18,P,-0.18136382
34,X,ST19,P,-0.21329558
34,X,ST20,P,0.16948283
34,X,ST21,P,0.0652436
34,X,ST21,S,0.41878593
34,X,ST22,P,0.14628035
34,X,ST23,P,-0.060863316
34,X,ST24,P,-0.037714273
34,X,ST24,S,0.20577782
34,X,ST25,P,-0.04073116
34,X,ST25,S,0.2560098
34,X,ST26,P,-0.033425063
34,X,ST26,S,0.20694423
35,X,ST10,S,-0.043259203
35,X,ST12,P,-0.008330226
35,X,ST12,S,0.12470704
35,X,ST13,P,-0.18692386
35,X,ST14,S,-0.14799201
35,X,ST15,P,-0.19179279
35,X,ST17,P,-0.074549496
35,X,ST17,S,0.025346875
35,X,ST18,P,-0.1880579
35,X,ST18,S,0.008762836
35,X,ST19,P,-0.15091163
35,X,ST20,P,0.008179016
35,X,ST20,S,0.22502649
35,X,ST21,P,0.16969526
35,X,ST21,S,0.5067901
35,X,ST22,P,0.0031967163
35,X,ST22,S,0.12901509
35,X,ST23,P,0.019786656
35,X,ST24,P,-0.101634026
35,X,ST25,P,0.031633824
35,X,ST26,P,-0.0703353
35,X,ST26,S,0.10620409
36,X,ST10,P,-0.13992113
36,X,ST10,S,-0.043259203
36,X,ST11,P,-0.23784053
36,X,ST11,S,0.07699677
36,X,ST13,S,-0.04860568
36,X,ST14,P,-0.2005209
36,X,ST16,P,-0.22368628
36,X,ST16,S,-0.085756004
36,X,ST18,S,0.008762836
36,X,ST19,P,-0.14836794
36,X,ST19,S,0.04431376
36,X,ST20,P,0.017095454
36,X,ST23,P,0.022458911
36,X,ST24,P,-0.09781951
36,X,ST24,S,0.0539459
37,X,ST10,S,-0.24045503
37,X,ST12,P,-0.082324505
37,X,ST12,S,0.025388181
37,X,ST13,P,-0.20184866
37,X,ST13,S,-0.026955187
37,X,ST14,P,-0.27272132
37,X,ST15,P,-0.20029324
37,X,ST15,S,0.0017975867
37,X,ST16,S,0.019492626
37,X,ST17,P,-0.03351444
37,X,ST17,S,0.24327177
37,X,ST19,S,-0.083747774
37,X,ST21,P,0.06703228
37,X,ST21,S,0.4233111
37,X,ST22,S,0.45532948
37,X,ST23,P,-0.050288737
37,X,ST24,P,-0.030627191
37,X,ST25,P,-0.036500603
37,X,ST25,S,0.26276514
37,X,ST26,P,-0.031436086
38,X,ST10,P,-0.28491026
38,X,ST10,S,-0.30051005
38,X,ST12,P,-0.12929744
38,X,ST12,S,-0.0918936
38,X,ST13,P,-0.19242284
38,X,ST13,S,-0.026345253
38,X,ST14,P,-0.15125701
38,X,ST14,S,-0.043592572
38,X,ST15,P,-0.16975051
38,X,ST15,S,0.015316665
38,X,ST16,P,-0.09591675
38,X,ST16,S,0.01810348
38,X,ST17,P,0.12618583
38,X,ST17,S,0.24327177
38,X,ST18,P,-0.23112157
38,X,ST19,P,-0.22631776
38,X,ST20,P,0.1375705
38,X,ST20,S,0.46198416
38,X,ST22,P,0.115152836
38,X,ST23,P,-0.0059241652
38,X,ST24,P,-0.058538854
38,X,ST24,S,0.17280948
38,X,ST25,P,0.011174649
38,X,ST26,P,-0.08392957
38,X,ST26,S,0.10733354
39,X,ST10,S,-0.2064231
39,X,ST11,P,-0.3853104
39,X,ST12,S,0.036218345
39,X,ST14,S,-0.07670385
39,X,ST16,S,0.014206886
39,X,ST17,S,0.18342727
39,X,ST18,P,-0.18743569
39,X,ST19,P,-0.20831501
39,X,ST19,S,-0.08003345
39,X,ST20,P,0.17509812
39,X,ST21,P,0.04799497
39,X,ST22,P,0.15726149
39,X,ST22,S,0.46789923
39,X,ST23,S,0.18039864
39,X,ST24,P,-0.040126204
39,X,ST25,P,-0.045655936
39,X,ST25,S,0.23417255
40,X,ST10,P,-0.14302045
40,X,ST10,S,-0.043259203
40,X,ST11,S,0.07936159
40,X,ST13,P,-0.19553414
40,X,ST15,P,-0.19658595
40,X,ST15,S,0.0639109
40,X,ST16,P,-0.25844085
40,X,ST16,S,-0.085756004
40,X,ST17,P,-0.10025406
40,X,ST18,P,-0.20081699
40,X,ST19,P,-0.16616464
40,X,ST20,P,0.00883729
40,X,ST21,P,0.19389063
40,X,ST22,P,-0.05666834
40,X,ST22,S,0.1311152
40,X,ST23,P,0.021587968
40,X,ST24,P,-0.09849709
40,X,ST24,S,0.06037402
40,X,ST25,S,0.39315298
40,X,ST26,S,0.10532272
41,X,ST11,P,-0.24268907
41,X,ST11,S,0.07699677
41,X,ST12,P,-0.006904781
41,X,ST15,P,-0.19192916
41,X,ST15,S,0.0639109
41,X,ST16,P,-0.23419511
41,X,ST17,P,-0.0882436
41,X,ST18,P,-0.18901318
41,X,ST19,P,-0.14956683
41,X,ST20,P,0.0062928274
41,X,ST20,S,0.22502649
41,X,ST21,S,0.5067901
41,X,ST22,S,0.12901509
41,X,ST23,P,0.020403087
41,X,ST24,P,-0.1011796
41,X,ST25,P,0.03547612
41,X,ST26,P,-0.06948128
41,X,ST26,S,0.10620409
42,X,ST10,P,-0.3076368
42,X,ST12,P,-0.11803458
42,X,ST12,S,-0.021539688
42,X,ST14,S,-0.059756935
42,X,ST15,P,-0.20701951
42,X,ST15,S,0.01290077
42,X,ST17,P,0.060568094
42,X,ST21,P,0.092223525
42,X,ST23,P,-0.045695275
42,X,ST24,P,-0.044998586
42,X,ST25,P,-0.018021852
42,X,ST26,P,-0.06005606
43,X,ST10,P,-0.13393301
43,X,ST10,S,-0.043259203
43,X,ST11,P,-0.24333584
43,X,ST12,P,-0.008330226
43,X,ST14,P,-0.2025629
43,X,ST15,S,0.0639109
43,X,ST16,P,-0.22881404
43,X,ST16,S,-0.09653944
43,X,ST17,P,-0.072886884
43,X,ST17,S,0.025346875
43,X,ST18,P,-0.18901318
43,X,ST19,P,-0.1492042
43,X,ST20,P,0.008013673
43,X,ST20,S,0.22502649
43,X,ST21,P,0.17063975
43,X,ST22,P,-0.011678457
43,X,ST23,P,0.0200032
43,X,ST24,P,-0.1011796
43,X,ST25,P,0.031633824
43,X,ST26,P,-0.06850961
43,X,ST26,S,0.10620409
44,X,ST10,P,-0.19324398
44,X,ST11,P,-0.23655242
44,X,ST11,S,0.07936159
44,X,ST12,P,-0.054335296
44,X,ST12,S,0.122798085
44,X,ST13,S,-0.04860568
44,X,ST14,S,-0.14799201
44,X,ST15,S,0.0639109
44,X,ST17,P,-0.07117343
44,X,ST17,S,0.025346875
44,X,ST18,P,-0.19205552
44,X,ST18,S,0.008762836
44,X,ST19,P,-0.16862392
44,X,ST20,P,0.05275888
44,X,ST21,S,0.5067901
44,X,ST22,P,-0.057750463
44,X,ST23,P,0.015570641
44,X,ST24,P,-0.07920456
44,X,ST25,P,0.033114344
