evid,network,station,phase,residual
14,X,ST23,S,0.24404919
14,X,ST24,P,-0.070071936
14,X,ST25,P,-0.003268212
14,X,ST26,P,-0.08577111
15,X,ST10,S,-0.32559776
15,X,ST11,P,-0.43705094
15,X,ST11,S,-0.21028608
15,X,ST12,P,-0.10610652
15,X,ST12,S,-0.017411143
15,X,ST13,S,-0.023476541
15,X,ST15,S,0.01198709
15,X,ST17,S,0.24068767
15,X,ST19,S,-0.070483774
15,X,ST20,P,0.14601243
15,X,ST20,S,0.44211414
15,X,ST21,P,0.039783776
15,X,ST23,P,-0.06847119
15,X,ST24,S,0.15206516
15,X,ST25,P,-0.054765493
15,X,ST25,S,0.25691697
15,X,ST26,P,-0.03640613
16,X,ST10,S,-0.31979424
16,X,ST12,S,-0.07146162
16,X,ST14,P,-0.20514682
16,X,ST15,P,-0.21183258
16,X,ST15,S,0.012410045
16,X,ST16,S,0.009673893
16,X,ST17,P,0.06720227
16,X,ST17,S,0.23524648
16,X,ST18,P,-0.26817802
16,X,ST18,S,-0.0426113
16,X,ST19,P,-0.2657045
16,X,ST19,S,-0.07072404
16,X,ST20,P,0.12888998
16,X,ST21,P,0.09111065
16,X,ST21,S,0.3854282
16,X,ST22,P,0.087174
16,X,ST23,P,-0.05992943
16,X,ST24,S,0.14944339
16,X,ST25,P,-0.024300486
16,X,ST25,S,0.26748982
16,X,ST26,S,0.1297934
17,X,ST10,P,-0.13727748
17,X,ST10,S,-0.04564917
17,X,ST11,P,-0.2659775
17,X,ST12,P,-0.010013461
17,X,ST13,P,-0.1924909
17,X,ST15,P,-0.19785804
17,X,ST16,P,-0.23548713
17,X,ST17,P,-0.084784746
17,X,ST19,P,-0.15911275
17,X,ST20,P,0.022947796
17,X,ST21,S,0.50318027
17,X,ST22,P,0.045615017
17,X,ST22,S,0.13917613
17,X,ST23,P,0.010741532
17,X,ST26,P,-0.07873067
17,X,ST26,S,0.09677935
18,X,ST10,P,-0.30923283
18,X,ST11,P,-0.37372774
18,X,ST12,S,-0.010109395
18,X,ST13,P,-0.1771591
18,X,ST13,S,-0.024798036
18,X,ST15,P,-0.19105768
18,X,ST15,S,-0.0035275817
18,X,ST16,P,-0.15665615
18,X,ST16,S,0.0019578338
18,X,ST17,P,0.014447033
18,X,ST18,P,-0.19807619
18,X,ST19,P,-0.23432326
18,X,ST19,S,-0.09303805
18,X,ST21,P,0.087892175
18,X,ST21,S,0.44026387
18,X,ST22,P,0.11776173
18,X,ST22,S,0.37757796
18,X,ST23,P,-0.0033288002
18,X,ST23,S,0.21310073
18,X,ST24,S,0.2037754
18,X,ST25,P,-0.020012945
18,X,ST25,S,0.26854137
18,X,ST26,P,-0.03433737
18,X,ST26,S,0.17902625
19,X,ST10,P,-0.2626964
19,X,ST11,P,-0.24127221
19,X,ST11,S,-0.221286
19,X,ST12,P,-0.15511686
19,X,ST12,S,-0.20900333
19,X,ST13,P,-0.10038534
19,X,ST14,P,-0.119858235
19,X,ST15,P,-0.12584448
19,X,ST15,S,0.03514856
19,X,ST16,S,0.013669431
19,X,ST17,P,0.17355353
19,X,ST18,P,-0.2298756
19,X,ST19,P,-0.17361224
19,X,ST19,S,-0.06969622
19,X,ST20,S,0.44211414
19,X,ST21,P,0.11709911
19,X,ST22,P,0.09071952
19,X,ST22,S,0.34769726
19,X,ST23,P,0.014029324
19,X,ST23,S,0.23482224
19,X,ST24,P,-0.14173466
19,X,ST24,S,0.11392895
19,X,ST26,P,-0.19082609
19,X,ST26,S,0.05290272
20,X,ST11,P,-0.24941492
20,X,ST13,S,-0.052913725
20,X,ST14,P,-0.21493396
20,X,ST15,P,-0.20451045
20,X,ST15,S,0.056880176
20,X,ST16,P,-0.26395112
20,X,ST17,S,0.01101768
20,X,ST18,S,-0.00068473816
20,X,ST19,P,-0.16448611
20,X,ST20,P,-0.013634019
20,X,ST21,P,0.17385292
20,X,ST22,P,-0.017738283
20,X,ST23,P,0.010697603
20,X,ST24,S,0.0521484
20,X,ST26,P,-0.08589432
21,X,ST10,P,-0.25726816
21,X,ST11,S,-0.21990007
21,X,ST12,P,-0.15374547
21,X,ST13,P,-0.09384373
21,X,ST14,P,-0.11714175
21,X,ST14,S,-0.038942814
21,X,ST15,P,-0.12643456
21,X,ST15,S,0.03170699
21,X,ST16,P,-0.0924837
21,X,ST16,S,0.0117048025
21,X,ST18,P,-0.23105109
21,X,ST18,S,-0.10853161
21,X,ST19,P,-0.15806824
21,X,ST19,S,-0.08463082
21,X,ST20,P,0.080352604
21,X,ST20,S,0.44211414
21,X,ST21,P,0.10579687
21,X,ST21,S,0.43364036
21,X,ST23,S,0.25883242
21,X,ST24,P,-0.13687176
21,X,ST25,P,0.014693588
21,X,ST26,P,-0.19389674
22,X,ST11,S,-0.21921352
22,X,ST12,P,-0.14008862
22,X,ST12,S,-0.12610728
22,X,ST13,P,-0.13587067
22,X,ST14,S,-0.09714979
22,X,ST15,P,-0.14857024
22,X,ST16,P,-0.11488503
22,X,ST16,S,0.011642933
22,X,ST18,P,-0.27731812
22,X,ST18,S,-0.124676764
22,X,ST19,S,-0.08249572
22,X,ST20,S,0.44211414
22,X,ST21,P,0.1092338
22,X,ST21,S,0.43278766
22,X,ST22,P,0.12629455
22,X,ST22,S,0.37757796
22,X,ST23,P,0.007151127
22,X,ST23,S,0.2647376
22,X,ST24,S,0.1807766
22,X,ST25,S,0.33042565
23,X,ST10,S,-0.3199108
23,X,ST11,P,-0.42842233
23,X,ST11,S,-0.21255353
23,X,ST12,P,-0.1123597
23,X,ST14,P,-0.25868657
23,X,ST15,P,-0.21014446
23,X,ST15,S,0.01367718
23,X,ST18,P,-0.18620133
23,X,ST19,P,-0.21799427
23,X,ST19,S,-0.074219376
23,X,ST20,P,0.14452457
23,X,ST21,P,0.05002266
23,X,ST21,S,0.3946414
23,X,ST22,S,0.38894123
23,X,ST23,P,-0.06195736
23,X,ST23,S,0.21117514
23,X,ST25,S,0.26065502
24,X,ST10,P,-0.18561202
24,X,ST10,S,-0.06965643
24,X,ST12,P,-0.018512666
24,X,ST12,S,0.12787849
24,X,ST13,P,-0.1924909
24,X,ST13,S,-0.060313046
24,X,ST14,P,-0.1773102
24,X,ST14,S,-0.16036063
24,X,ST15,P,-0.20592195
24,X,ST15,S,0.051609993
24,X,ST16,S,-0.096366525
24,X,ST17,S,0.01101768
24,X,ST18,P,-0.20497108
24,X,ST18,S,-0.00068473816
24,X,ST19,P,-0.1529097
24,X,ST20,P,0.05252374
24,X,ST20,S,0.24184358
24,X,ST21,P,0.17907345
24,X,ST21,S,0.4970662
24,X,ST22,P,-0.0462116
24,X,ST22,S,0.14341474
24,X,ST25,P,0.02826783
24,X,ST25,S,0.38712636
24,X,ST26,P,-0.07533535
25,X,ST10,P,-0.13805133
25,X,ST10,S,-0.04564917
25,X,ST11,P,-0.26025414
25,X,ST11,S,0.06559238
25,X,ST12,P,-0.006625712
25,X,ST13,S,-0.052913725
25,X,ST14,P,-0.2120057
25,X,ST14,S,-0.16036063
25,X,ST15,P,-0.19937158
25,X,ST15,S,0.056880176
25,X,ST17,S,0.01101768
25,X,ST18,P,-0.19804859
25,X,ST19,P,-0.15854543
25,X,ST19,S,0.051305264
25,X,ST20,P,0.0070938542
25,X,ST21,P,0.17024589
25,X,ST21,S,0.50318027
25,X,ST22,P,-0.005315304
25,X,ST23,P,0.011548817
25,X,ST23,S,0.33256412
25,X,ST24,S,0.0521484
25,X,ST25,P,0.019751519
25,X,ST25,S,0.38712636
25,X,ST26,P,-0.08124402
26,X,ST11,P,-0.27703536
26,X,ST12,P,-0.14445174
26,X,ST12,S,-0.18376088
26,X,ST13,S,-0.00087684393
26,X,ST14,P,-0.13065824
26,X,ST14,S,-0.044621587
26,X,ST15,S,0.019253433
26,X,ST17,P,0.16856372
26,X,ST17,S,0.23524648
26,X,ST18,S,-0.05365196
26,X,ST19,P,-0.19503516
26,X,ST20,S,0.44211414
26,X,ST21,P,0.13073677
26,X,ST23,P,0.03612995
26,X,ST24,P,-0.09199059
26,X,ST25,P,0.0377149
26,X,ST25,S,0.28206274
26,X,ST26,P,-0.15127239
27,X,ST10,P,-0.28412795
27,X,ST11,P,-0.36351347
27,X,ST11,S,-0.21275234
27,X,ST13,S,-0.032969713
27,X,ST14,P,-0.31674832
27,X,ST15,P,-0.23008311
27,X,ST16,P,-0.12663156
27,X,ST16,S,0.013093948
27,X,ST17,P,0.029468775
27,X,ST17,S,0.23524648
27,X,ST18,S,-0.08316117
27,X,ST20,P,0.17476887
27,X,ST21,P,0.069190025
27,X,ST21,S,0.43278766
27,X,ST22,P,0.11966944
27,X,ST23,P,-0.046960115
27,X,ST23,S,0.23413324
27,X,ST25,P,0.009281427
27,X,ST26,P,-0.018421024
27,X,ST26,S,0.20982271
28,X,ST10,P,-0.13760209
28,X,ST13,P,-0.1973666
28,X,ST15,P,-0.19946396
28,X,ST15,S,0.056880176
28,X,ST16,P,-0.24531257
28,X,ST16,S,-0.13444692
28,X,ST17,P,-0.10419983
28,X,ST18,S,-0.00068473816
28,X,ST19,P,-0.15854543
28,X,ST20,P,0.0025773123
28,X,ST20,S,0.24184358
28,X,ST22,P,-0.008130014
28,X,ST23,P,0.012836218
28,X,ST24,P,-0.122923076
28,X,ST25,P,0.029045492
28,X,ST25,S,0.38712636
28,X,ST26,S,0.09677935
29,X,ST10,P,-0.13760209
29,X,ST10,S,-0.04564917
29,X,ST12,S,0.1323573
29,X,ST13,P,-0.19601333
29,X,ST14,S,-0.16036063
29,X,ST15,P,-0.19937158
29,X,ST15,S,0.056880176
29,X,ST16,S,-0.13444692
29,X,ST17,S,0.01101768
29,X,ST18,P,-0.19662166
29,X,ST18,S,-0.00068473816
29,X,ST20,P,0.011167355
29,X,ST21,P,0.17137921
29,X,ST21,S,0.50318027
29,X,ST22,P,0.006748736
29,X,ST22,S,0.13917613
29,X,ST23,P,0.011241972
29,X,ST23,S,0.33256412
29,X,ST24,P,-0.11624968
29,X,ST24,S,0.0521484
29,X,ST25,P,0.028083533
29,X,ST26,P,-0.08124402
30,X,ST10,P,-0.23425627
30,X,ST11,P,-0.29887253
30,X,ST12,P,-0.13880777
30,X,ST13,P,-0.15169749
30,X,ST14,P,-0.29688248
30,X,ST17,P,0.053488135
30,X,ST17,S,0.23524648
30,X,ST19,P,-0.22035915
30,X,ST20,P,0.18217546
30,X,ST21,P,0.08362359
30,X,ST21,S,0.43235558
30,X,ST23,P,-0.018637955
30,X,ST24,P,0.0007908344
30,X,ST25,P,0.05203262
30,X,ST25,S,0.32980505
30,X,ST26,P,-0.033694893
31,X,ST10,P,-0.3164832
31,X,ST10,S,-0.3237079
31,X,ST11,P,-0.39391452
31,X,ST11,S,-0.22227126
31,X,ST13,P,-0.22363418
31,X,ST14,P,-0.18240187
31,X,ST15,S,0.016492188
31,X,ST16,S,0.0047051907
31,X,ST17,P,0.09676814
31,X,ST17,S,0.23524648
31,X,ST19,P,-0.2380631
31,X,ST20,P,0.13056141
31,X,ST21,P,0.102096915
31,X,ST22,P,0.09417629
31,X,ST23,P,-0.0050413758
31,X,ST23,S,0.23632118
31,X,ST24,S,0.14944339
31,X,ST25,S,0.2683182
31,X,ST26,S,0.09670007
32,X,ST11,P,-0.39090198
32,X,ST13,S,-0.013843924
32,X,ST14,P,-0.19058648
32,X,ST15,P,-0.20080402
32,X,ST16,P,-0.12896311
32,X,ST16,S,0.0047051907
32,X,ST17,P,0.06283921
32,X,ST18,P,-0.2285046
32,X,ST19,P,-0.23600924
32,X,ST19,S,-0.0722163
32,X,ST23,P,-0.022513151
32,X,ST24,P,-0.06145847
32,X,ST25,P,-0.020558625
32,X,ST26,P,-0.068202466
33,X,ST10,P,-0.23176128
33,X,ST13,P,-0.20973906
33,X,ST15,P,-0.23324859
33,X,ST15,S,0.056880176
33,X,ST16,P,-0.30546492
33,X,ST17,S,0.01101768
33,X,ST18,S,-0.00068473816
33,X,ST19,P,-0.17612517
33,X,ST19,S,0.030742258
33,X,ST20,S,0.24184358
33,X,ST21,P,0.1743645
33,X,ST22,P,-0.05730599
33,X,ST23,P,-0.00093078613
33,X,ST25,P,0.016510218
34,X,ST10,P,-0.30126235
34,X,ST11,P,-0.4372431
34,X,ST11,S,-0.2071757
34,X,ST12,P,-0.10452235
34,X,ST12,S,-0.0016347766
34,X,ST13,S,-0.023476541
34,X,ST14,P,-0.27597472
34,X,ST15,P,-0.21239781
34,X,ST15,S,0.01198709
34,X,ST16,P,-0.20419914
34,X,ST16,S,0.013669431
34,X,ST17,P,-0.056896985
34,X,ST17,S,0.23524648
34,X,ST18,P,-0.1861164
34,X,ST19,P,-0.21769953
34,X,ST20,P,0.14933956
34,X,ST21,P,0.049975336
34,X,ST21,S,0.41336972
34,X,ST22,P,0.12779844
34,X,ST23,P,-0.07022494
34,X,ST24,P,-0.05032006
34,X,ST24,S,0.21205252
34,X,ST25,P,-0.049815685
34,X,ST25,S,0.25465283
34,X,ST26,P,-0.041977614
34,X,ST26,S,0.24050009
35,X,ST10,S,-0.04564917
35,X,ST12,P,-0.006625712
35,X,ST12,S,0.1323573
35,X,ST13,P,-0.19601333
35,X,ST14,S,-0.16036063
35,X,ST15,P,-0.1992352
35,X,ST17,P,-0.08983147
35,X,ST17,S,0.01101768
35,X,ST18,P,-0.19662166
35,X,ST18,S,-0.00068473816
35,X,ST19,P,-0.1608538
35,X,ST20,P,0.013038464
35,X,ST20,S,0.24184358
35,X,ST21,P,0.15781027
35,X,ST21,S,0.50318027
35,X,ST22,P,0.023045838
35,X,ST22,S,0.13917613
35,X,ST23,P,0.011143208
35,X,ST24,P,-0.11624968
35,X,ST25,P,0.019751519
35,X,ST26,P,-0.08234176
35,X,ST26,S,0.09677935
36,X,ST10,P,-0.15056545
36,X,ST10,S,-0.04564917
36,X,ST11,P,-0.24831593
36,X,ST11,S,0.06559238
36,X,ST13,S,-0.060313046
36,X,ST14,P,-0.21476158
36,X,ST16,P,-0.22329623
36,X,ST16,S,-0.096366525
36,X,ST18,S,-0.00068473816
36,X,ST19,P,-0.15530902
36,X,ST19,S,0.030742258
36,X,ST20,P,0.022937067
36,X,ST23,P,0.014416575
36,X,ST24,P,-0.10888302
36,X,ST24,S,0.04244572
37,X,ST10,S,-0.24476731
37,X,ST12,P,-0.1054343
37,X,ST12,S,0.032813013
37,X,ST13,P,-0.20880798
37,X,ST13,S,-0.023476541
37,X,ST14,P,-0.30756745
37,X,ST15,P,-0.20668298
37,X,ST15,S,-0.0017701089
37,X,ST16,S,0.013093948
37,X,ST17,P,-0.054901063
37,X,ST17,S,0.23524648
37,X,ST19,S,-0.07263771
37,X,ST21,P,0.052072644
37,X,ST21,S,0.4207703
37,X,ST22,S,0.48338145
37,X,ST23,P,-0.059506178
37,X,ST24,P,-0.04129988
37,X,ST25,P,-0.043617636
37,X,ST25,S,0.2626306
37,X,ST26,P,-0.03929615
38,X,ST10,P,-0.30395812
38,X,ST10,S,-0.3237079
38,X,ST12,P,-0.14200549
38,X,ST12,S,-0.14692192
38,X,ST13,P,-0.20009068
38,X,ST13,S,-0.021548629
38,X,ST14,P,-0.1557065
38,X,ST14,S,-0.055881023
38,X,ST15,P,-0.17467976
38,X,ST15,S,0.017313063
38,X,ST16,P,-0.09576881
38,X,ST16,S,0.0117048025
38,X,ST17,P,0.122927785
38,X,ST17,S,0.23524648
38,X,ST18,P,-0.23994622
38,X,ST19,P,-0.23401672
38,X,ST20,P,0.11791092
38,X,ST20,S,0.44211414
38,X,ST22,P,0.09709871
38,X,ST23,P,-0.010570586
38,X,ST24,P,-0.069227576
38,X,ST24,S,0.16677544
38,X,ST25,P,0.004083127
38,X,ST26,P,-0.09580925
38,X,ST26,S,0.091808915
39,X,ST10,S,-0.21721488
39,X,ST11,P,-0.42557567
39,X,ST12,S,0.04205799
39,X,ST14,S,-0.09087175
39,X,ST16,S,0.005263686
39,X,ST17,S,0.16360867
39,X,ST18,P,-0.19521588
39,X,ST19,P,-0.21271873
39,X,ST19,S,-0.07141557
39,X,ST20,P,0.1571083
39,X,ST21,P,0.028533518
39,X,ST22,P,0.14404821
39,X,ST22,S,0.5262095
39,X,ST23,S,0.1523059
39,X,ST24,P,-0.05386609
39,X,ST25,P,-0.05592844
39,X,ST25,S,0.20909497
40,X,ST10,P,-0.1482616
40,X,ST10,S,-0.04564917
40,X,ST11,S,0.06795719
40,X,ST13,P,-0.20731571
40,X,ST15,P,-0.20758802
40,X,ST15,S,0.056880176
40,X,ST16,P,-0.27433705
40,X,ST16,S,-0.096366525
40,X,ST17,P,-0.12183702
40,X,ST18,P,-0.21623933
40,X,ST19,P,-0.17989683
40,X,ST20,P,0.010931142
40,X,ST21,P,0.19328147
40,X,ST22,P,-0.05538982
40,X,ST22,S,0.14350665
40,X,ST23,P,0.0129445195
40,X,ST24,P,-0.11020225
40,X,ST24,S,0.04913807
40,X,ST25,S,0.38712636
40,X,ST26,S,0.09589797
41,X,ST11,P,-0.25591987
41,X,ST11,S,0.06559238
41,X,ST12,P,-0.0034518242
41,X,ST15,P,-0.19946396
41,X,ST15,S,0.056880176
41,X,ST16,P,-0.24531257
41,X,ST17,P,-0.10631275
41,X,ST18,P,-0.19804859
41,X,ST19,P,-0.159509
41,X,ST20,P,0.009524591
41,X,ST20,S,0.24184358
41,X,ST21,S,0.50318027
41,X,ST22,S,0.13917613
41,X,ST23,P,0.011759639
41,X,ST24,P,-0.115691304
41,X,ST25,P,0.028083533
41,X,ST26,P,-0.08124402
41,X,ST26,S,0.09677935
42,X,ST10,P,-0.34343344
42,X,ST12,P,-0.14306012
42,X,ST12,S,-0.03309819
42,X,ST14,S,-0.080424845
42,X,ST15,P,-0.21964991
42,X,ST15,S,0.01367718
42,X,ST17,P,0.054789364
42,X,ST21,P,0.078712225
42,X,ST23,P,-0.05871895
42,X,ST24,P,-0.055924892
42,X,ST25,P,-0.028710991
42,X,ST26,P,-0.06860861
43,X,ST10,P,-0.13917416
43,X,ST10,S,-0.04564917
43,X,ST11,P,-0.2579881
43,X,ST12,P,-0.006625712
43,X,ST14,P,-0.21758953
43,X,ST15,S,0.056880176
43,X,ST16,P,-0.23548713
43,X,ST16,S,-0.11833483
43,X,ST17,P,-0.08816886
43,X,ST17,S,0.01101768
43,X,ST18,P,-0.19804859
43,X,ST19,P,-0.15914637
43,X,ST20,P,0.013152428
43,X,ST20,S,0.24184358
43,X,ST21,P,0.16176414
43,X,ST22,P,0.0051567554
43,X,ST23,P,0.011359751
43,X,ST24,P,-0.11449891
43,X,ST25,P,0.019751519
43,X,ST26,P,-0.08027235
43,X,ST26,S,0.09677935
44,X,ST10,P,-0.2257886
44,X,ST11,P,-0.24709368
44,X,ST11,S,0.06795719
44,X,ST12,P,-0.06913841
44,X,ST12,S,0.1289286
44,X,ST13,S,-0.060313046
44,X,ST14,S,-0.16036063
44,X,ST15,S,0.056880176
44,X,ST17,P,-0.08236152
44,X,ST17,S,0.01101768
44,X,ST18,P,-0.20356447
44,X,ST18,S,-0.00068473816
44,X,ST19,P,-0.18404174
44,X,ST20,P,0.071570165
44,X,ST21,S,0.5029956
44,X,ST22,P,-0.054412425
