evid,network,station,phase,residual
7,X,ST14,P,-0.11795887
7,X,ST15,P,-0.15292943
7,X,ST16,P,-0.08269197
7,X,ST17,P,0.14830565
7,X,ST17,S,0.23681611
7,X,ST20,S,0.4436158
7,X,ST21,P,0.12905306
7,X,ST21,S,0.4144764
7,X,ST22,P,0.12761074
7,X,ST22,S,0.40464014
7,X,ST23,P,0.023266852
7,X,ST23,S,0.23273861
7,X,ST24,P,-0.06994957
7,X,ST25,P,0.0241957
7,X,ST25,S,0.27396497
7,X,ST26,P,-0.119689256
8,X,ST11,P,-0.21855605
8,X,ST11,S,0.06625098
8,X,ST13,P,-0.1560454
8,X,ST14,P,-0.12312886
8,X,ST14,S,-0.13971025
8,X,ST15,P,-0.19534636
8,X,ST16,P,-0.21169984
8,X,ST16,S,-0.0917269
8,X,ST17,P,0.004074633
8,X,ST17,S,0.052116275
8,X,ST18,P,-0.18719262
8,X,ST18,S,-0.015028715
8,X,ST19,S,0.028678149
8,X,ST20,P,0.09746391
8,X,ST20,S,0.23981708
8,X,ST21,P,0.17366964
8,X,ST21,S,0.4916755
8,X,ST22,S,0.14372757
8,X,ST23,P,0.012606144
8,X,ST23,S,0.319744
8,X,ST24,P,-0.042888403
8,X,ST25,P,0.009988517
8,X,ST25,S,0.37274346
8,X,ST26,P,-0.0416058
9,X,ST10,P,-0.15114647
9,X,ST10,S,-0.047510147
9,X,ST11,S,0.08574587
9,X,ST12,P,-0.035698235
9,X,ST13,P,-0.18405518
9,X,ST15,P,-0.1933899
9,X,ST15,S,0.061912358
9,X,ST16,S,-0.075000584
9,X,ST17,P,-0.05986035
9,X,ST17,S,0.04034722
9,X,ST18,P,-0.18258613
9,X,ST19,P,-0.14938897
9,X,ST21,P,0.19377631
9,X,ST22,P,-0.05105549
9,X,ST23,P,0.02834183
9,X,ST25,S,0.38598707
9,X,ST26,P,-0.06672469
9,X,ST26,S,0.09668511
10,X,ST11,P,-0.28351617
10,X,ST12,P,-0.08711767
10,X,ST13,S,-0.039726198
10,X,ST15,P,-0.19193876
10,X,ST16,P,-0.106574476
10,X,ST17,P,0.06924516
10,X,ST17,S,0.23681611
10,X,ST18,P,-0.22521466
10,X,ST20,S,0.4436158
10,X,ST21,S,0.41636842
10,X,ST23,P,-0.012474358
10,X,ST24,P,-0.021284938
10,X,ST24,S,0.1706354
10,X,ST25,S,0.27926335
10,X,ST26,P,-0.032748133
11,X,ST10,S,-0.047510147
11,X,ST11,P,-0.21853352
11,X,ST11,S,0.08574587
11,X,ST13,P,-0.18405518
11,X,ST14,S,-0.12292898
11,X,ST15,S,0.061912358
11,X,ST16,S,-0.075053036
11,X,ST17,P,-0.06009257
11,X,ST17,S,0.04034722
11,X,ST18,P,-0.1810754
11,X,ST19,S,0.056010514
11,X,ST20,P,0.027372725
11,X,ST20,S,0.20529753
11,X,ST21,S,0.49097526
11,X,ST22,P,-0.045837045
11,X,ST23,P,0.028334022
11,X,ST24,P,-0.07064545
11,X,ST24,S,0.07025838
11,X,ST25,P,0.04123524
11,X,ST25,S,0.38598707
11,X,ST26,P,-0.06929305
12,X,ST10,P,-0.2345556
12,X,ST11,P,-0.2813276
12,X,ST11,S,-0.14463204
12,X,ST12,P,-0.08239496
12,X,ST13,P,-0.16885766
12,X,ST16,S,0.017433286
12,X,ST17,P,0.0518021
12,X,ST18,S,-0.08011526
12,X,ST19,P,-0.21653056
12,X,ST19,S,-0.095621735
12,X,ST20,P,0.19140106
12,X,ST21,S,0.41474938
12,X,ST22,P,0.16276222
12,X,ST23,S,0.21333504
12,X,ST24,P,-0.021284938
12,X,ST24,S,0.1706354
12,X,ST25,P,0.0067587793
12,X,ST25,S,0.2730944
12,X,ST26,P,-0.028955132
13,X,ST12,P,-0.023557782
13,X,ST12,S,0.09763032
13,X,ST13,P,-0.17569622
13,X,ST14,P,-0.16773066
13,X,ST16,P,-0.23918337
13,X,ST16,S,-0.07770842
13,X,ST17,P,-0.062152863
13,X,ST17,S,0.04034722
13,X,ST18,P,-0.1833362
13,X,ST19,P,-0.14841032
13,X,ST21,P,0.19701934
13,X,ST21,S,0.49097526
13,X,ST22,P,-0.04503262
13,X,ST23,P,0.028153062
13,X,ST23,S,0.33567488
13,X,ST24,P,-0.07882947
13,X,ST24,S,0.0717864
13,X,ST25,S,0.38598707
14,X,ST10,P,-0.25840807
14,X,ST13,S,-0.032894373
14,X,ST14,S,-0.038916945
14,X,ST15,P,-0.17430538
14,X,ST15,S,0.010956824
14,X,ST16,P,-0.09551448
14,X,ST17,P,0.11190003
14,X,ST18,P,-0.21342137
14,X,ST19,S,-0.08651617
14,X,ST20,P,0.16529247
14,X,ST21,P,0.12095499
14,X,ST21,S,0.40336573
14,X,ST22,S,0.40464014
14,X,ST23,S,0.2194705
14,X,ST24,P,-0.04848075
14,X,ST25,P,0.009578675
14,X,ST26,P,-0.0629442
15,X,ST10,S,-0.26458472
15,X,ST11,P,-0.32546246
15,X,ST11,S,-0.14822882
15,X,ST12,P,-0.058936834
15,X,ST12,S,-0.0039878488
15,X,ST13,S,-0.03750688
15,X,ST15,S,0.007037699
15,X,ST17,S,0.23766112
15,X,ST19,S,-0.08651617
15,X,ST20,P,0.19303578
15,X,ST20,S,0.4436158
15,X,ST21,P,0.085041225
15,X,ST23,P,-0.03648764
15,X,ST24,S,0.16548681
15,X,ST25,P,-0.028490633
15,X,ST25,S,0.2536702
15,X,ST26,P,-0.02532652
16,X,ST10,S,-0.26449043
16,X,ST12,S,-0.01954633
16,X,ST14,P,-0.17187753
16,X,ST15,P,-0.18379998
16,X,ST15,S,0.008727789
16,X,ST16,S,0.018883884
16,X,ST17,P,0.07557899
16,X,ST17,S,0.23681611
16,X,ST18,P,-0.21101373
16,X,ST18,S,-0.053202987
16,X,ST19,P,-0.23124164
16,X,ST19,S,-0.08651617
16,X,ST20,P,0.17997146
16,X,ST21,P,0.11730343
16,X,ST21,S,0.40036464
16,X,ST22,P,0.1452092
16,X,ST23,P,-0.024382532
16,X,ST24,S,0.16286504
16,X,ST25,P,-0.007480234
16,X,ST25,S,0.26033422
16,X,ST26,S,0.13482904
17,X,ST10,P,-0.12625146
17,X,ST10,S,-0.04440558
17,X,ST11,P,-0.22279102
17,X,ST12,P,-0.010900497
17,X,ST13,P,-0.1722605
17,X,ST15,P,-0.183083
17,X,ST16,P,-0.2210387
17,X,ST17,P,-0.06009257
17,X,ST19,P,-0.14059359
17,X,ST20,P,0.015275665
17,X,ST21,S,0.49097526
17,X,ST22,P,-0.008744061
17,X,ST22,S,0.13774061
17,X,ST23,P,0.026346207
17,X,ST26,P,-0.05230543
17,X,ST26,S,0.113038
18,X,ST10,P,-0.25262916
18,X,ST11,P,-0.30499256
18,X,ST12,S,-0.0008659065
18,X,ST13,P,-0.17966434
18,X,ST13,S,-0.038828373
18,X,ST15,P,-0.18039924
18,X,ST15,S,0.00025641918
18,X,ST16,P,-0.11612946
18,X,ST16,S,0.017433286
18,X,ST17,P,0.05024159
18,X,ST18,P,-0.19103795
18,X,ST19,P,-0.21781385
18,X,ST19,S,-0.094759256
18,X,ST21,P,0.10670853
18,X,ST21,S,0.41697818
18,X,ST22,P,0.1578055
18,X,ST22,S,0.41730225
18,X,ST23,P,-0.012309611
18,X,ST23,S,0.21193129
18,X,ST24,S,0.17385697
18,X,ST25,P,-0.0076629817
18,X,ST25,S,0.25963745
18,X,ST26,P,-0.029972047
18,X,ST26,S,0.15113997
19,X,ST10,P,-0.2556376
19,X,ST11,P,-0.26212728
19,X,ST11,S,-0.16086274
19,X,ST12,P,-0.12237775
19,X,ST12,S,-0.070014834
19,X,ST13,P,-0.14923462
19,X,ST14,P,-0.12417987
19,X,ST15,P,-0.15180916
19,X,ST15,S,0.016724825
19,X,ST16,S,0.018883884
19,X,ST17,P,0.14790946
19,X,ST18,P,-0.21265283
19,X,ST19,P,-0.19853824
19,X,ST19,S,-0.085728616
19,X,ST20,S,0.4436158
19,X,ST21,P,0.13120794
19,X,ST22,P,0.12940753
19,X,ST22,S,0.40649396
19,X,ST23,P,0.024921
19,X,ST23,S,0.22461069
19,X,ST24,P,-0.07212591
19,X,ST24,S,0.15448478
19,X,ST26,P,-0.1166186
19,X,ST26,S,0.11473727
20,X,ST11,P,-0.21855605
20,X,ST13,S,-0.034642696
20,X,ST14,P,-0.18262091
20,X,ST15,P,-0.1867199
20,X,ST15,S,0.061912358
20,X,ST16,P,-0.23001498
20,X,ST17,S,0.04034722
20,X,ST18,S,0.014579117
20,X,ST19,P,-0.14383167
20,X,ST20,P,0.0083679035
20,X,ST21,P,0.18885297
20,X,ST22,P,-0.025600672
20,X,ST23,P,0.026420057
20,X,ST24,S,0.07510656
20,X,ST26,P,-0.05782941
21,X,ST10,P,-0.25538266
21,X,ST11,S,-0.15958387
21,X,ST12,P,-0.12237775
21,X,ST13,P,-0.14269301
21,X,ST14,P,-0.12290838
21,X,ST14,S,-0.033070803
21,X,ST15,P,-0.15239924
21,X,ST15,S,0.013153672
21,X,ST16,P,-0.08269197
21,X,ST16,S,0.01837027
21,X,ST18,P,-0.21265283
21,X,ST18,S,-0.07773113
21,X,ST19,P,-0.19487542
21,X,ST19,S,-0.08941248
21,X,ST20,P,0.1382454
21,X,ST20,S,0.4436158
21,X,ST21,P,0.12905306
21,X,ST21,S,0.41490847
21,X,ST23,S,0.23273861
21,X,ST24,P,-0.071946144
21,X,ST25,P,0.025320798
21,X,ST26,P,-0.119689256
22,X,ST11,S,-0.14822882
22,X,ST12,P,-0.08998227
22,X,ST12,S,-0.03214854
22,X,ST13,P,-0.16722247
22,X,ST14,S,-0.052826226
22,X,ST15,P,-0.16568458
22,X,ST16,P,-0.10288674
22,X,ST16,S,0.018308401
22,X,ST18,P,-0.22207063
22,X,ST18,S,-0.0820871
22,X,ST19,S,-0.0893679
22,X,ST20,S,0.4436158
22,X,ST21,P,0.11811358
22,X,ST21,S,0.41474938
22,X,ST22,P,0.15829486
22,X,ST22,S,0.41730225
22,X,ST23,P,-0.00054329634
22,X,ST23,S,0.22819495
22,X,ST24,S,0.16851431
22,X,ST25,S,0.27988395
23,X,ST10,S,-0.26449043
23,X,ST11,P,-0.3166417
23,X,ST11,S,-0.14822882
23,X,ST12,P,-0.06545824
23,X,ST14,P,-0.20283976
23,X,ST15,P,-0.18743855
23,X,ST15,S,0.008727789
23,X,ST18,P,-0.18347663
23,X,ST19,P,-0.21372896
23,X,ST19,S,-0.08651617
23,X,ST20,P,0.19224179
23,X,ST21,P,0.08819687
23,X,ST21,S,0.40336573
23,X,ST22,S,0.41821218
23,X,ST23,P,-0.035744607
23,X,ST23,S,0.21294165
23,X,ST25,S,0.25708076
24,X,ST10,P,-0.13647532
24,X,ST10,S,-0.04728663
24,X,ST12,P,-0.017692327
24,X,ST12,S,0.09763032
24,X,ST13,P,-0.1722605
24,X,ST13,S,-0.04036975
24,X,ST14,P,-0.16791704
24,X,ST14,S,-0.12292898
24,X,ST15,P,-0.1867199
24,X,ST15,S,0.05936539
24,X,ST16,S,-0.075053036
24,X,ST17,S,0.04034722
24,X,ST18,P,-0.18310177
24,X,ST18,S,0.014579117
24,X,ST19,P,-0.13963324
24,X,ST20,P,0.021904238
24,X,ST20,S,0.20529753
24,X,ST21,P,0.19206256
24,X,ST21,S,0.49097526
24,X,ST22,P,-0.04276353
24,X,ST22,S,0.13664114
24,X,ST25,P,0.042580217
24,X,ST25,S,0.38598707
24,X,ST26,P,-0.05169949
25,X,ST10,P,-0.1268605
25,X,ST10,S,-0.04440558
25,X,ST11,P,-0.22126472
25,X,ST11,S,0.07891554
25,X,ST12,P,-0.009853482
25,X,ST13,S,-0.034642696
25,X,ST14,P,-0.17969266
25,X,ST14,S,-0.12292898
25,X,ST15,P,-0.18459654
25,X,ST15,S,0.061912358
25,X,ST17,S,0.04034722
25,X,ST18,P,-0.18141603
25,X,ST19,P,-0.1406272
25,X,ST19,S,0.060405225
25,X,ST20,P,0.006918259
25,X,ST21,P,0.18570405
25,X,ST21,S,0.49097526
25,X,ST22,P,-0.022130072
25,X,ST23,P,0.026946127
25,X,ST23,S,0.33567488
25,X,ST24,S,0.07510656
25,X,ST25,P,0.042363912
25,X,ST25,S,0.38598707
25,X,ST26,P,-0.054276854
26,X,ST11,P,-0.27487814
26,X,ST12,P,-0.11423612
26,X,ST12,S,-0.06202221
26,X,ST13,S,-0.03176987
26,X,ST14,P,-0.13419059
26,X,ST14,S,-0.035654545
26,X,ST15,S,0.011170268
26,X,ST17,P,0.14492452
26,X,ST17,S,0.23681611
26,X,ST18,S,-0.056458235
26,X,ST19,P,-0.20848662
26,X,ST20,S,0.4436158
26,X,ST21,P,0.1327734
26,X,ST23,P,0.023262203
26,X,ST24,P,-0.05960834
26,X,ST25,P,0.02488038
26,X,ST25,S,0.2655885
26,X,ST26,P,-0.09983316
27,X,ST10,P,-0.24940562
27,X,ST11,P,-0.3026017
27,X,ST11,S,-0.1450991
27,X,ST13,S,-0.03940618
27,X,ST14,P,-0.20881483
27,X,ST15,P,-0.1945948
27,X,ST16,P,-0.111174524
27,X,ST16,S,0.018308401
27,X,ST17,P,0.051637113
27,X,ST17,S,0.23681611
27,X,ST18,S,-0.06661022
27,X,ST20,P,0.19351643
27,X,ST21,P,0.10239333
27,X,ST21,S,0.41474938
27,X,ST22,P,0.16188341
27,X,ST23,P,-0.01703459
27,X,ST23,S,0.21585834
27,X,ST25,P,0.0003953874
27,X,ST26,P,-0.027440697
27,X,ST26,S,0.15883076
28,X,ST10,P,-0.12657607
28,X,ST13,P,-0.1737876
28,X,ST15,P,-0.18459654
28,X,ST15,S,0.061912358
28,X,ST16,P,-0.22275084
28,X,ST16,S,-0.07770842
28,X,ST17,P,-0.06978381
28,X,ST18,S,0.014579117
28,X,ST19,P,-0.1406272
28,X,ST20,P,0.009348996
28,X,ST20,S,0.20529753
28,X,ST22,P,-0.022826672
28,X,ST23,P,0.028233528
28,X,ST24,P,-0.08432877
28,X,ST25,P,0.042580217
28,X,ST25,S,0.38598707
28,X,ST26,S,0.113038
29,X,ST10,P,-0.12657607
29,X,ST10,S,-0.04440558
29,X,ST12,S,0.09799892
29,X,ST13,P,-0.17326713
29,X,ST14,S,-0.12292898
29,X,ST15,P,-0.18459654
29,X,ST15,S,0.061912358
29,X,ST16,S,-0.07770842
29,X,ST17,S,0.04034722
29,X,ST18,P,-0.18141603
29,X,ST18,S,0.014579117
29,X,ST20,P,0.009348996
29,X,ST21,P,0.18683738
29,X,ST21,S,0.49097526
29,X,ST22,P,-0.020909965
29,X,ST22,S,0.13774061
29,X,ST23,P,0.026964426
29,X,ST23,S,0.33567488
29,X,ST24,P,-0.08432877
29,X,ST24,S,0.07510656
29,X,ST25,P,0.042580217
29,X,ST26,P,-0.054276854
30,X,ST10,P,-0.23465085
30,X,ST11,P,-0.27991366
30,X,ST12,P,-0.08825648
30,X,ST13,P,-0.17078468
30,X,ST14,P,-0.19611952
30,X,ST17,P,0.07109767
30,X,ST17,S,0.23681611
30,X,ST19,P,-0.21547037
30,X,ST20,P,0.19108182
30,X,ST21,P,0.114177346
30,X,ST21,S,0.4143173
30,X,ST23,P,-0.008057535
30,X,ST24,P,-0.022224009
30,X,ST25,P,0.019081742
30,X,ST25,S,0.27926335
30,X,ST26,P,-0.032942086
31,X,ST10,P,-0.25930083
31,X,ST10,S,-0.26522946
31,X,ST11,P,-0.30987847
31,X,ST11,S,-0.15467745
31,X,ST13,P,-0.18698323
31,X,ST14,P,-0.16706231
31,X,ST15,S,0.009229898
31,X,ST16,S,0.01837027
31,X,ST17,P,0.093491256
31,X,ST17,S,0.23681611
31,X,ST19,P,-0.22058034
31,X,ST20,P,0.17880917
31,X,ST21,P,0.11811358
31,X,ST22,P,0.14420289
31,X,ST23,P,-0.007827476
31,X,ST23,S,0.2194705
31,X,ST24,S,0.16286504
31,X,ST25,S,0.25963745
31,X,ST26,S,0.12543154
32,X,ST11,P,-0.3070581
32,X,ST13,S,-0.03485778
32,X,ST14,P,-0.17187753
32,X,ST15,P,-0.18047363
32,X,ST16,P,-0.10522193
32,X,ST16,S,0.01837027
32,X,ST17,P,0.073293984
32,X,ST18,P,-0.20409298
32,X,ST19,P,-0.21852648
32,X,ST19,S,-0.08651617
32,X,ST23,P,-0.014406264
32,X,ST24,P,-0.04181093
32,X,ST25,P,-0.004278809
32,X,ST26,P,-0.046636254
33,X,ST10,P,-0.15594548
33,X,ST13,P,-0.18015465
33,X,ST15,P,-0.19323272
33,X,ST15,S,0.061912358
33,X,ST16,P,-0.25116926
33,X,ST17,S,0.04034722
33,X,ST18,S,0.014579117
33,X,ST19,P,-0.14824992
33,X,ST19,S,0.05426249
33,X,ST20,S,0.20529753
33,X,ST21,P,0.19092035
33,X,ST22,P,-0.04987943
33,X,ST23,P,0.02834183
33,X,ST25,P,0.039598852
34,X,ST10,P,-0.24225664
34,X,ST11,P,-0.32546246
34,X,ST11,S,-0.142851
34,X,ST12,P,-0.058743715
34,X,ST12,S,0.0060171485
34,X,ST13,S,-0.03750688
34,X,ST14,P,-0.20855716
34,X,ST15,P,-0.18911815
34,X,ST15,S,0.007037699
34,X,ST16,P,-0.13537556
34,X,ST16,S,0.018883884
34,X,ST17,P,0.010595024
34,X,ST17,S,0.23681611
34,X,ST18,P,-0.18339169
34,X,ST19,P,-0.21343422
34,X,ST20,P,0.19319814
34,X,ST21,P,0.08690506
34,X,ST21,S,0.4096911
34,X,ST22,P,0.16750246
34,X,ST23,P,-0.03934902
34,X,ST24,P,-0.030805588
34,X,ST24,S,0.1790843
34,X,ST25,P,-0.028098077
34,X,ST25,S,0.2536702
34,X,ST26,P,-0.025895327
34,X,ST26,S,0.17034942
35,X,ST10,S,-0.04440558
35,X,ST12,P,-0.009853482
35,X,ST12,S,0.09799892
35,X,ST13,P,-0.17326713
35,X,ST14,S,-0.12292898
35,X,ST15,P,-0.18446016
35,X,ST17,P,-0.06070298
35,X,ST17,S,0.04034722
35,X,ST18,P,-0.18141603
35,X,ST18,S,0.014579117
35,X,ST19,P,-0.14233464
35,X,ST20,P,0.011220105
35,X,ST20,S,0.20529753
35,X,ST21,P,0.1806109
35,X,ST21,S,0.49097526
35,X,ST22,P,-0.012569487
35,X,ST22,S,0.13774061
35,X,ST23,P,0.026865661
35,X,ST24,P,-0.08432877
35,X,ST25,P,0.042363912
35,X,ST26,P,-0.054276854
35,X,ST26,S,0.113038
36,X,ST10,P,-0.12902635
36,X,ST10,S,-0.04440558
36,X,ST11,P,-0.21866685
36,X,ST11,S,0.07891554
36,X,ST13,S,-0.04036975
36,X,ST14,P,-0.18244854
36,X,ST16,P,-0.21933389
36,X,ST16,S,-0.075053036
36,X,ST18,S,0.014579117
36,X,ST19,P,-0.14039737
36,X,ST19,S,0.05426249
36,X,ST20,P,0.016107507
36,X,ST23,P,0.028233528
36,X,ST24,P,-0.08305061
36,X,ST24,S,0.070230484
37,X,ST10,S,-0.22899616
37,X,ST12,P,-0.058264613
37,X,ST12,S,0.016714513
37,X,ST13,P,-0.1892468
37,X,ST13,S,-0.03750688
37,X,ST14,P,-0.21587363
37,X,ST15,P,-0.18743855
37,X,ST15,S,0.00033950806
37,X,ST16,S,0.018308401
37,X,ST17,P,0.012221158
37,X,ST17,S,0.23681611
37,X,ST19,S,-0.08719316
37,X,ST21,P,0.08813673
37,X,ST21,S,0.41021377
37,X,ST22,S,0.42612493
37,X,ST23,P,-0.032681525
37,X,ST24,P,-0.027512193
37,X,ST25,P,-0.026150614
37,X,ST25,S,0.25798818
37,X,ST26,P,-0.025310457
38,X,ST10,P,-0.25687402
38,X,ST10,S,-0.26522946
38,X,ST12,P,-0.105579734
38,X,ST12,S,-0.04334621
38,X,ST13,P,-0.18070886
38,X,ST13,S,-0.036960006
38,X,ST14,P,-0.15641996
38,X,ST14,S,-0.038916945
38,X,ST15,P,-0.17371911
38,X,ST15,S,0.009229898
38,X,ST16,P,-0.09557575
38,X,ST16,S,0.01837027
38,X,ST17,P,0.11190003
38,X,ST17,S,0.23681611
38,X,ST18,P,-0.21265283
38,X,ST19,P,-0.21964389
38,X,ST20,P,0.16917473
38,X,ST20,S,0.4436158
38,X,ST22,P,0.14299482
38,X,ST23,P,-0.0061179996
38,X,ST24,P,-0.048221767
38,X,ST24,S,0.16551256
38,X,ST25,P,0.012788922
38,X,ST26,P,-0.064168245
38,X,ST26,S,0.12358117
39,X,ST10,S,-0.19133264
39,X,ST11,P,-0.31650162
39,X,ST12,S,0.026528656
39,X,ST14,S,-0.06368798
39,X,ST16,S,0.014473677
39,X,ST17,S,0.1963886
39,X,ST18,P,-0.18407518
39,X,ST19,P,-0.20845366
39,X,ST19,S,-0.08320537
39,X,ST20,P,0.19491535
39,X,ST21,P,0.077142894
39,X,ST22,P,0.1673088
39,X,ST22,S,0.41498572
39,X,ST23,S,0.20038486
39,X,ST24,P,-0.03219819
39,X,ST25,P,-0.030301481
39,X,ST25,S,0.2523931
40,X,ST10,P,-0.13300282
40,X,ST10,S,-0.04440558
40,X,ST11,S,0.08128035
40,X,ST13,P,-0.1787796
40,X,ST15,P,-0.18540889
40,X,ST15,S,0.061912358
40,X,ST16,P,-0.23742354
40,X,ST16,S,-0.075053036
40,X,ST17,P,-0.07666588
40,X,ST18,P,-0.18539655
40,X,ST19,P,-0.14917475
40,X,ST20,P,0.010297485
40,X,ST21,P,0.19746101
40,X,ST22,P,-0.04325068
40,X,ST22,S,0.13774061
40,X,ST23,P,0.02834183
40,X,ST24,P,-0.08366299
40,X,ST24,S,0.07337415
40,X,ST25,S,0.38598707
40,X,ST26,S,0.112998724
41,X,ST11,P,-0.21992964
41,X,ST11,S,0.07891554
41,X,ST12,P,-0.009378791
41,X,ST15,P,-0.18459654
41,X,ST15,S,0.061912358
41,X,ST16,P,-0.22275084
41,X,ST17,P,-0.073993504
41,X,ST18,P,-0.18141603
41,X,ST19,P,-0.14098984
41,X,ST20,P,0.009348996
41,X,ST20,S,0.20529753
41,X,ST21,S,0.49097526
41,X,ST22,S,0.13774061
41,X,ST23,P,0.027482092
41,X,ST24,P,-0.083874345
41,X,ST25,P,0.042580217
41,X,ST26,P,-0.054276854
41,X,ST26,S,0.113038
42,X,ST10,P,-0.2643938
42,X,ST12,P,-0.08621907
42,X,ST12,S,-0.007077813
42,X,ST14,S,-0.044289827
42,X,ST15,P,-0.18995553
42,X,ST15,S,0.008727789
42,X,ST17,P,0.066714466
42,X,ST21,P,0.10902929
42,X,ST23,P,-0.027515322
42,X,ST24,P,-0.037442088
42,X,ST25,P,-0.008271784
42,X,ST26,P,-0.046701938
43,X,ST10,P,-0.12685728
43,X,ST10,S,-0.04440558
43,X,ST11,P,-0.21975696
43,X,ST12,P,-0.009853482
43,X,ST14,P,-0.18339923
43,X,ST15,S,0.061912358
43,X,ST16,P,-0.2210387
43,X,ST16,S,-0.075053036
43,X,ST17,P,-0.06012541
43,X,ST17,S,0.04034722
43,X,ST18,P,-0.18141603
43,X,ST19,P,-0.1406272
43,X,ST20,P,0.009678967
43,X,ST20,S,0.20529753
43,X,ST21,P,0.18097073
43,X,ST22,P,-0.020909965
43,X,ST23,P,0.026964426
43,X,ST24,P,-0.083874345
43,X,ST25,P,0.042363912
43,X,ST26,P,-0.05330518
43,X,ST26,S,0.113038
44,X,ST10,P,-0.15375888
44,X,ST11,P,-0.21674985
44,X,ST11,S,0.08128035
44,X,ST12,P,-0.03550428
44,X,ST12,S,0.09763032
44,X,ST13,S,-0.04036975
44,X,ST14,S,-0.12292898
44,X,ST15,S,0.061912358
44,X,ST17,P,-0.06009257
44,X,ST17,S,0.04034722
44,X,ST18,P,-0.18258613
44,X,ST18,S,0.014579117
44,X,ST19,P,-0.14923733
44,X,ST20,P,0.028371759
44,X,ST21,S,0.49097526
44,X,ST22,P,-0.046985865
44,X,ST23,P,0.02834183
44,X,ST24,P,-0.07237744
44,X,ST25,P,0.04198399
